ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0005819	spindle	36/979	381/19520	0.000208381	0.002462298	0.001880129	6790/79801/4085/990/2017/79184/3315/10733/55540/81930/8379/8841/7443/9587/2068/1453/207/11073/54820/8517/85302/8555/1211/8556/9611/5048/10210/5594/9525/8452/1540/5515/11186/5311/7175/57520	36
CC	GO:0005911	cell-cell junction	43/979	485/19520	0.000219189	0.002509445	0.001916129	2706/1803/2705/10804/10076/27352/11315/92359/9231/207/5499/1041/57731/85302/50855/9265/5777/10397/10458/287/7074/7535/9267/6868/5239/5290/5311/3937/5295/2549/1948/3759/8825/2702/51421/3702/3815/2697/5420/54922/7010/5348/1003	43
CC	GO:0036379	myofilament	7/979	26/19520	0.000221832	0.002509445	0.001916129	7137/7139/7170/7136/29767/7111/7134	7
CC	GO:0098858	actin-based cell projection	24/979	216/19520	0.000225373	0.002509445	0.001916129	362/7429/90410/83715/4647/8326/55607/84168/1267/8087/6693/9513/529/8556/25876/10458/4478/4354/7402/4133/8692/5420/7010/284	24
CC	GO:0000502	proteasome complex	11/979	62/19520	0.000231039	0.002523991	0.001927236	3315/5710/5700/5704/5706/5682/5705/56893/5719/7415/5715	11
CC	GO:0005938	cell cortex	30/979	301/19520	0.000278235	0.002983296	0.002277947	9833/2017/55964/9026/4647/55607/51429/57731/50855/1211/7189/752/23233/2241/5048/9595/4354/80762/25924/5311/10395/7402/4734/7111/1490/4628/2995/23237/9590/857	30
CC	GO:0000791	euchromatin	8/979	36/19520	0.000335467	0.003531548	0.002696574	8805/6929/10856/4654/6908/6667/23411/3725	8
CC	GO:0000775	"chromosome, centromeric region"	22/979	196/19520	0.000350899	0.003628041	0.002770252	7153/64151/4085/113130/11339/81620/81930/8379/23421/23468/6839/5527/54820/64769/1616/10664/25942/5048/5515/7175/1051/8850	22
CC	GO:0031252	cell leading edge	37/979	411/19520	0.000439975	0.004356672	0.00332661	2191/1803/2017/81930/7429/9026/117145/55607/84168/207/51429/65979/10013/50855/6714/9265/9495/2241/25876/23129/56940/5048/10458/7074/10235/6868/26060/5290/51763/5311/10395/81848/23499/7099/4628/5420/10810	37
CC	GO:0035267	NuA4 histone acetyltransferase complex	6/979	21/19520	0.000443944	0.004356672	0.00332661	8607/64769/10856/80314/10933/54556	6
CC	GO:0043189	H4/H2A histone acetyltransferase complex	6/979	21/19520	0.000443944	0.004356672	0.00332661	8607/64769/10856/80314/10933/54556	6
CC	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	14/979	100/19520	0.000458427	0.004423825	0.003377886	207/51429/6714/640/9265/2241/7074/7535/9267/1540/85358/2534/2791/858	14
CC	GO:0035097	histone methyltransferase complex	11/979	68/19520	0.000529879	0.004948385	0.003778423	2146/5931/8726/8607/1876/23468/5928/10856/3054/6872/23411	11
CC	GO:1905369	endopeptidase complex	11/979	68/19520	0.000529879	0.004948385	0.003778423	3315/5710/5700/5704/5706/5682/5705/56893/5719/7415/5715	11
CC	GO:0005901	caveola	12/979	80/19520	0.000610685	0.005612484	0.004285507	6531/81930/10013/6714/114/5594/10395/7048/284119/5348/858/857	12
CC	GO:1905368	peptidase complex	13/979	92/19520	0.000661127	0.005981135	0.004566997	2191/3315/5710/5700/5704/5706/10939/5682/5705/56893/5719/7415/5715	13
CC	GO:0019897	extrinsic component of plasma membrane	19/979	169/19520	0.000845821	0.00753431	0.00575295	54843/207/51429/5245/6714/640/9265/2241/7074/7535/22866/9267/1540/7472/85358/2534/2791/1003/858	19
CC	GO:0035098	ESC/E(Z) complex	5/979	16/19520	0.000862792	0.007569037	0.005779466	2146/5931/8726/5928/23411	5
CC	GO:0000123	histone acetyltransferase complex	12/979	84/19520	0.000953587	0.008240697	0.006292324	8607/8464/6873/8473/64769/10856/3054/1387/80314/10933/54556/8850	12
CC	GO:0009897	external side of plasma membrane	35/979	402/19520	0.001120211	0.009538267	0.007283105	973/930/3559/84168/9466/5618/133396/6693/4897/958/10666/966/945/929/3560/925/7472/2022/6338/6340/3815/5788/7048/355/8692/7099/6387/51311/3383/3575/3977/9173/2690/7049/1003	35
CC	GO:0097346	INO80-type complex	6/979	25/19520	0.001220033	0.010092799	0.007706527	8607/10467/83444/10856/7528/54556	6
CC	GO:0000781	"chromosome, telomeric region"	18/979	161/19520	0.0012202	0.010092799	0.007706527	2146/4171/1111/11200/4172/4174/4176/545/7011/4175/23468/3014/5499/2072/7015/2547/23293/493861	18
CC	GO:0005657	replication fork	10/979	65/19520	0.001397863	0.011399476	0.008704263	55388/8914/4172/54962/5557/7157/3014/5422/7507/604	10
CC	GO:0043197	dendritic spine	19/979	177/19520	0.001470225	0.011823058	0.009027697	2017/3706/9026/5025/55607/5499/8087/1855/9495/9513/26037/7074/22941/3759/4734/5577/85358/408/23237	19
CC	GO:0043596	nuclear replication fork	7/979	35/19520	0.001529186	0.011965325	0.009136327	55388/8914/4172/54962/5557/5422/7507	7
CC	GO:0031143	pseudopodium	5/979	18/19520	0.001556495	0.011965325	0.009136327	1267/5894/5594/4478/408	5
CC	GO:0035631	CD40 receptor complex	4/979	11/19520	0.001562604	0.011965325	0.009136327	55072/7189/958/329	4
CC	GO:0044309	neuron spine	19/979	178/19520	0.001570578	0.011965325	0.009136327	2017/3706/9026/5025/55607/5499/8087/1855/9495/9513/26037/7074/22941/3759/4734/5577/85358/408/23237	19
CC	GO:1902554	serine/threonine protein kinase complex	12/979	89/19520	0.001593926	0.011985493	0.009151727	890/4331/2968/1022/2068/8517/9133/1025/2965/902/8900/404672	12
CC	GO:0016324	apical plasma membrane	31/979	351/19520	0.001673276	0.012420858	0.009484157	1803/362/4582/3775/10804/50507/9026/4647/92359/6337/312/54106/50855/529/114/25876/5144/287/4478/6868/22941/6338/6340/2697/8692/5420/7010/8972/5348/154/9365	31
CC	GO:0098685	Schaffer collateral - CA1 synapse	10/979	67/19520	0.001769587	0.012969506	0.009903086	6455/1855/54476/2915/114/7476/160622/5552/2534/9590	10
CC	GO:0098978	glutamatergic synapse	28/979	308/19520	0.001799785	0.013025941	0.009946178	8326/708/55607/6455/1949/5499/8087/5245/1855/54476/6714/7415/11122/114/10397/7476/5520/7074/22866/5906/1948/160622/5577/5552/2534/23237/10810/27253	28
CC	GO:0000159	protein phosphatase type 2A complex	5/979	19/19520	0.002025971	0.014481938	0.011057929	5523/5527/5528/5520/5515	5
CC	GO:1902911	protein kinase complex	13/979	104/19520	0.002086639	0.01473371	0.011250174	890/4331/2968/1022/2068/8517/9133/1025/2965/902/8900/404672/3480	13
CC	GO:1902562	H4 histone acetyltransferase complex	8/979	47/19520	0.002141152	0.014936468	0.011404994	8607/64769/10856/3054/80314/10933/54556/8850	8
CC	GO:0000812	Swr1 complex	4/979	12/19520	0.002251368	0.01498324	0.011440707	8607/10467/10856/54556	4
CC	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	4/979	12/19520	0.002251368	0.01498324	0.011440707	4331/1022/1025/902	4
CC	GO:0043020	NADPH oxidase complex	4/979	12/19520	0.002251368	0.01498324	0.011440707	50507/10811/124056/653361	4
CC	GO:0045120	pronucleus	4/979	12/19520	0.002251368	0.01498324	0.011440707	6790/2146/890/6908	4
CC	GO:0072686	mitotic spindle	17/979	157/19520	0.002323095	0.015284912	0.011671053	6790/4085/990/2017/55540/81930/8379/8841/8517/8555/8556/9611/5594/8452/5311/7175/57520	17
CC	GO:0014704	intercalated disc	8/979	48/19520	0.002458495	0.015994029	0.012212512	57731/287/5239/5290/3759/2702/2697/5348	8
CC	GO:0031248	protein acetyltransferase complex	12/979	94/19520	0.002552552	0.01624096	0.012401061	8607/8464/6873/8473/64769/10856/3054/1387/80314/10933/54556/8850	12
CC	GO:1902493	acetyltransferase complex	12/979	94/19520	0.002552552	0.01624096	0.012401061	8607/8464/6873/8473/64769/10856/3054/1387/80314/10933/54556/8850	12
CC	GO:0005942	phosphatidylinositol 3-kinase complex	6/979	29/19520	0.002757544	0.017354545	0.013251357	5296/29982/8503/5290/5295/8835	6
CC	GO:0001931	uropod	4/979	13/19520	0.00312382	0.019241403	0.014692099	6693/4478/683/8395	4
CC	GO:0031254	cell trailing edge	4/979	13/19520	0.00312382	0.019241403	0.014692099	6693/4478/683/8395	4
CC	GO:0005922	connexin complex	5/979	21/19520	0.003261874	0.019880267	0.015179914	2706/2705/10804/2702/2697	5
CC	GO:0032839	dendrite cytoplasm	6/979	31/19520	0.003924705	0.023670877	0.018074299	127933/9026/5594/66008/57576/4133	6
CC	GO:0005697	telomerase holoenzyme complex	5/979	22/19520	0.004049278	0.024170431	0.018455742	7011/23381/9887/7015/23293	5
CC	GO:0000922	spindle pole	17/979	166/19520	0.004148342	0.024509081	0.018714324	6790/4085/990/79184/10733/8379/11073/54820/8517/85302/8555/8556/10210/9525/8452/5515/11186	17
CC	GO:0099091	"postsynaptic specialization, intracellular component"	4/979	14/19520	0.004201319	0.024571353	0.018761873	6455/6714/5552/2534	4
CC	GO:0005921	gap junction	6/979	32/19520	0.004629048	0.026802187	0.020465264	2706/2705/10804/27352/2702/2697	6
CC	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	7/979	43/19520	0.00517614	0.02950828	0.022531547	890/4331/1022/9133/1025/902/8900	7
CC	GO:0043025	neuronal cell body	37/979	474/19520	0.00530348	0.02950828	0.022531547	6790/3065/3775/6531/9026/5025/55607/790/5499/8087/4878/5979/1855/3054/10013/57731/5798/9513/114/958/5048/7074/22866/5594/57142/54407/22941/66008/7042/10891/3759/653361/4133/5577/55450/23237/9590	37
CC	GO:0030175	filopodium	12/979	103/19520	0.005428277	0.02950828	0.022531547	7429/8326/55607/84168/8087/9513/25876/10458/4478/7402/4133/5420	12
CC	GO:0010369	chromocenter	4/979	15/19520	0.005504135	0.02950828	0.022531547	11339/23468/22955/6299	4
CC	GO:0016581	NuRD complex	4/979	15/19520	0.005504135	0.02950828	0.022531547	3065/5931/1108/5928	4
CC	GO:0031011	Ino80 complex	4/979	15/19520	0.005504135	0.02950828	0.022531547	8607/83444/10856/7528	4
CC	GO:0033202	DNA helicase complex	4/979	15/19520	0.005504135	0.02950828	0.022531547	8607/83444/10856/7528	4
CC	GO:0090545	CHD-type complex	4/979	15/19520	0.005504135	0.02950828	0.022531547	3065/5931/1108/5928	4
CC	GO:0000793	condensed chromosome	20/979	217/19520	0.006540632	0.034743359	0.02652888	7153/64151/4085/1111/81620/8379/23421/672/3014/6839/11073/54820/64769/7329/56159/1045/10664/3146/1051/493861	20
CC	GO:0036020	endolysosome membrane	4/979	16/19520	0.00705125	0.036780842	0.028084635	54106/1211/7098/51311	4
CC	GO:0043194	axon initial segment	4/979	16/19520	0.00705125	0.036780842	0.028084635	3786/57731/4897/4133	4
CC	GO:0044291	cell-cell contact zone	9/979	69/19520	0.007346394	0.037978234	0.028998924	57731/287/7074/5239/5290/3759/2702/2697/5348	9
CC	GO:0032587	ruffle membrane	11/979	95/19520	0.007943876	0.040703578	0.031079907	2191/9026/117145/6714/7074/10235/6868/51763/10395/81848/23499	11
CC	GO:0034706	sodium channel complex	5/979	26/19520	0.008569649	0.043185497	0.032975018	6337/6339/8913/6338/6340	5
CC	GO:0034708	methyltransferase complex	11/979	96/19520	0.00857743	0.043185497	0.032975018	2146/5931/8726/8607/1876/23468/5928/10856/3054/6872/23411	11
CC	GO:0032993	protein-DNA complex	19/979	208/19520	0.008660402	0.043227354	0.033006978	4171/4172/5557/4174/4176/4175/3014/5422/2960/2957/55290/56848/7015/2547/6908/6667/2959/7507/4801	19
MF	GO:0140297	DNA-binding transcription factor binding	80/980	376/18337	4.25E-27	3.74E-24	2.91E-24	6662/2274/51053/3315/3065/3159/8805/7421/11315/6597/9326/7157/8841/23468/1108/6598/6929/64324/161882/1616/3054/1487/3172/4654/2957/6872/6714/5757/1387/51564/8328/10014/11122/6777/6908/23558/9063/55646/7110/9611/5715/2965/3146/25942/6256/7088/2958/3275/7376/6667/2959/6497/7089/23493/166/7159/23411/7041/27086/221037/6688/1407/7091/133522/4801/3164/1655/1051/10891/8648/3725/8554/8638/6867/23414/5468/408/4609/8013/6943	80
MF	GO:0003712	transcription coregulator activity	81/980	480/18337	1.40E-20	6.14E-18	4.78E-18	2146/2274/51053/4582/10765/3065/3159/1789/8805/5987/11315/27044/672/6597/10553/8607/57649/5092/57326/55749/8841/8464/55806/708/6598/865/11074/54361/64324/161882/5245/10856/9139/1616/3054/84875/1487/9189/6047/133396/150572/1387/5204/23125/23558/9063/8864/7110/9611/329/5715/3146/25942/7088/862/3275/23429/7706/126272/55274/7089/166/23411/7041/11168/221037/7091/133522/57658/694/10891/8648/8554/10370/10284/8850/6867/23414/8692/863/408	81
MF	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	56/980	271/18337	1.17E-18	3.42E-16	2.66E-16	3315/3065/3159/8805/7421/11315/6597/9326/8841/1108/6598/6929/64324/161882/1616/3172/4654/2957/6872/6714/1387/11122/6777/6908/23558/7110/9611/2965/25942/6256/2958/3275/7376/6667/2959/23493/7159/23411/7041/27086/221037/6688/1407/133522/3164/1655/1051/10891/8648/3725/8638/6867/5468/408/8013/6943	56
MF	GO:0001216	DNA-binding transcription activator activity	74/980	447/18337	2.12E-18	4.65E-16	3.62E-16	6662/3217/6659/6664/3206/7022/1871/5454/5083/1749/3212/3198/3229/5079/7157/1869/51043/8521/2104/23314/3213/8626/7161/3233/25833/6929/7629/3172/4654/9189/1874/1053/6496/8328/6777/4303/3204/2004/1997/7376/6667/4790/9516/6778/9935/51621/7572/6688/4487/2624/4774/4801/3164/1051/2494/5087/2355/3725/2308/54345/6925/7071/5325/2295/3726/2113/4609/2078/1052/3202/8013/6943/7704/2354	74
MF	GO:0001228	"DNA-binding transcription activator activity, RNA polymerase II-specific"	73/980	443/18337	4.73E-18	8.32E-16	6.47E-16	6662/3217/6659/6664/3206/7022/1871/5454/5083/1749/3212/3198/3229/5079/7157/51043/8521/2104/23314/3213/8626/7161/3233/25833/6929/7629/3172/4654/9189/1874/1053/6496/8328/6777/4303/3204/2004/1997/7376/6667/4790/9516/6778/9935/51621/7572/6688/4487/2624/4774/4801/3164/1051/2494/5087/2355/3725/2308/54345/6925/7071/5325/2295/3726/2113/4609/2078/1052/3202/8013/6943/7704/2354	73
MF	GO:0051427	hormone receptor binding	42/980	173/18337	5.88E-17	8.62E-15	6.71E-15	3159/8805/7421/11315/6597/9326/5705/64324/4878/1616/4654/7297/6872/6714/6777/23558/7110/9611/2965/6256/3275/7376/2959/23411/7041/27086/221037/1407/133522/3164/1655/1051/10891/8648/8638/6867/2534/5468/408/8013/6943/8835	42
MF	GO:0035257	nuclear hormone receptor binding	37/980	140/18337	2.19E-16	2.74E-14	2.14E-14	3159/8805/7421/11315/6597/9326/64324/1616/4654/6872/6714/6777/23558/7110/9611/2965/6256/3275/7376/2959/23411/7041/27086/221037/1407/133522/3164/1655/1051/10891/8648/8638/6867/5468/408/8013/6943	37
MF	GO:0042826	histone deacetylase binding	31/980	113/18337	1.95E-14	2.14E-12	1.67E-12	7153/51053/3206/3065/1789/57763/7157/8841/23381/23468/51043/4100/1108/8521/23314/5928/5245/10013/10014/7189/23125/9611/639/6667/5599/23493/3090/1407/1051/8850/6943	31
MF	GO:0003714	transcription corepressor activity	39/980	182/18337	6.30E-14	6.16E-12	4.79E-12	2146/2274/51053/10765/3065/1789/6597/57649/57326/55749/8841/708/54361/64324/161882/5245/10856/9139/1616/84875/1487/150572/1387/5204/9611/25942/7088/862/23429/126272/7089/166/23411/7091/8554/10370/10284/23414/863	39
MF	GO:0016922	nuclear receptor binding	27/980	97/18337	6.43E-13	5.65E-11	4.40E-11	3159/8805/7421/11315/6597/64324/1616/6714/6777/23558/7110/6256/3275/7376/7041/27086/133522/3164/1655/1051/10891/8648/6867/5468/408/8013/6943	27
MF	GO:0070491	repressing transcription factor binding	23/980	71/18337	9.73E-13	7.78E-11	6.05E-11	51053/3065/11315/23468/1108/6929/1487/2957/51564/10014/6908/3146/25942/7088/2958/6667/6497/7089/166/7091/4801/5468/4609	23
MF	GO:0019902	phosphatase binding	38/980	193/18337	2.14E-12	1.57E-10	1.22E-10	11123/6531/54843/5296/7157/23381/55607/207/6455/5499/65979/9887/7249/26133/57731/7415/9495/11122/114/2241/114132/8724/11215/5520/5594/6778/945/8036/1408/221692/1407/8660/5295/2308/116154/5468/10288/1003	38
MF	GO:0001227	"DNA-binding transcription repressor activity, RNA polymerase II-specific"	49/980	307/18337	5.45E-12	3.68E-10	2.87E-10	53335/7022/9569/165/1876/7755/116113/10009/3218/7597/6929/92595/1045/4776/6299/10664/27033/255877/90594/7707/57621/7528/2004/639/84527/6497/4790/23493/4601/3394/27086/6688/3090/4487/1051/2114/604/3725/122953/6304/4084/7025/5325/5468/23462/4609/1602/6943/7704	49
MF	GO:0001217	DNA-binding transcription repressor activity	49/980	309/18337	6.95E-12	4.36E-10	3.40E-10	53335/7022/9569/165/1876/7755/116113/10009/3218/7597/6929/92595/1045/4776/6299/10664/27033/255877/90594/7707/57621/7528/2004/639/84527/6497/4790/23493/4601/3394/27086/6688/3090/4487/1051/2114/604/3725/122953/6304/4084/7025/5325/5468/23462/4609/1602/6943/7704	49
MF	GO:0035258	steroid hormone receptor binding	22/980	77/18337	5.01E-11	2.93E-09	2.28E-09	11315/6597/64324/1616/6714/6777/23558/7110/3275/7041/27086/133522/3164/1655/1051/10891/8648/6867/5468/408/8013/6943	22
MF	GO:0003713	transcription coactivator activity	42/980	258/18337	9.59E-11	5.27E-09	4.10E-09	3159/8805/5987/11315/672/6597/10553/8607/5092/55749/8464/6598/865/11074/1616/3054/9189/6047/133396/1387/23125/23558/8864/7110/329/5715/3146/25942/3275/7706/23411/7041/133522/57658/10891/8648/10370/8850/6867/23414/8692/408	42
MF	GO:0001046	core promoter sequence-specific DNA binding	15/980	40/18337	8.51E-10	4.40E-08	3.43E-08	4321/2146/3065/6597/7157/6598/10856/2957/6872/6908/2959/27086/1051/7071/4609	15
MF	GO:0019903	protein phosphatase binding	28/980	148/18337	4.35E-09	2.12E-07	1.65E-07	6531/5296/7157/23381/55607/207/5499/65979/9887/7415/9495/11122/114/2241/8724/11215/5520/6778/945/8036/221692/8660/5295/2308/116154/5468/10288/1003	28
MF	GO:0140296	general transcription initiation factor binding	15/980	45/18337	5.67E-09	2.62E-07	2.04E-07	5700/8607/7157/5705/2072/10856/2957/6872/55290/7067/23066/6908/2958/2959/6925	15
MF	GO:0002039	p53 binding	18/980	66/18337	6.49E-09	2.85E-07	2.22E-07	4582/3065/8805/6597/51499/7157/7011/6598/8626/7161/117584/1616/6872/1387/4916/7159/23411/4487	18
MF	GO:0008022	protein C-terminus binding	31/980	185/18337	1.36E-08	5.70E-07	4.44E-07	7153/4085/23421/1022/55607/2068/84759/6455/51534/11073/2072/5245/1487/6714/7015/2547/10458/6667/51086/9525/23411/5515/57658/8554/6925/85358/1490/5468/7128/3397/7704	31
MF	GO:0017025	TBP-class protein binding	11/980	26/18337	3.54E-08	1.41E-06	1.10E-06	5700/8607/5705/10856/2957/6872/55290/7067/23066/2958/2959	11
MF	GO:0004879	nuclear receptor activity	15/980	52/18337	5.18E-08	1.90E-06	1.48E-06	7421/2104/2101/3172/7067/6256/7376/6095/7026/3164/7068/2494/7025/5468/8013	15
MF	GO:0098531	ligand-activated transcription factor activity	15/980	52/18337	5.18E-08	1.90E-06	1.48E-06	7421/2104/2101/3172/7067/6256/7376/6095/7026/3164/7068/2494/7025/5468/8013	15
MF	GO:0004713	protein tyrosine kinase activity	24/980	135/18337	1.87E-07	6.49E-06	5.05E-06	9833/2049/4486/1949/8576/5979/7297/6714/640/4916/2241/2051/558/7535/8767/3480/7294/695/3702/3815/7075/2534/7010/2202	24
MF	GO:1990782	protein tyrosine kinase binding	20/980	98/18337	1.92E-07	6.49E-06	5.05E-06	4485/50507/54209/5296/7157/6464/10657/2915/56940/7074/1845/1398/5295/10019/9846/2621/919/8692/284/1003	20
MF	GO:0051219	phosphoprotein binding	18/980	87/18337	6.29E-07	2.05E-05	1.59E-05	2810/5296/6464/5774/5589/6714/84867/5777/5048/7535/5594/1398/8503/5336/5311/5295/4734/408	18
MF	GO:0044389	ubiquitin-like protein ligase binding	39/980	312/18337	7.10E-07	2.23E-05	1.73E-05	6790/11200/57763/672/7157/3313/23381/51429/8883/387082/117584/1616/10013/8517/4654/6714/55072/7415/5798/7189/5898/9063/64112/958/28951/6497/25793/57142/1398/8452/7805/1051/10891/3725/8554/2308/5577/152137/408	39
MF	GO:0019207	kinase regulator activity	31/980	220/18337	7.58E-07	2.30E-05	1.79E-05	2810/890/10926/3315/1031/4331/124790/5296/25998/1616/4515/94032/9133/2915/11215/3146/902/28951/8900/10614/8503/5290/5295/81848/8850/2621/5577/8692/9467/55450/8835	31
