From	To	Species	Gene Name
80279	CDK5RAP3	Homo sapiens	CDK5 regulatory subunit associated protein 3(CDK5RAP3)
80270	HSD3B7	Homo sapiens	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7(HSD3B7)
51733	UPB1	Homo sapiens	beta-ureidopropionase 1(UPB1)
375790	AGRN	Homo sapiens	agrin(AGRN)
4810	NHS	Homo sapiens	NHS actin remodeling regulator(NHS)
51734	MSRB1	Homo sapiens	methionine sulfoxide reductase B1(MSRB1)
80271	ITPKC	Homo sapiens	inositol-trisphosphate 3-kinase C(ITPKC)
199692	ZNF627	Homo sapiens	zinc finger protein 627(ZNF627)
4828	NMB	Homo sapiens	neuromedin B(NMB)
169834	ZNF883	Homo sapiens	zinc finger protein 883(ZNF883)
51744	CD244	Homo sapiens	CD244 molecule(CD244)
4825	NKX6-1	Homo sapiens	NK6 homeobox 1(NKX6-1)
145873	MESP2	Homo sapiens	mesoderm posterior bHLH transcription factor 2(MESP2)
4839	NOP2	Homo sapiens	NOP2 nucleolar protein(NOP2)
80298	MTERF2	Homo sapiens	mitochondrial transcription termination factor 2(MTERF2)
3500	Ighg1	Homo sapiens	immunoglobulin heavy constant gamma 1 (G1m marker)(IGHG1)
51751	HIGD1B	Homo sapiens	HIG1 hypoxia inducible domain family member 1B(HIGD1B)
51750	RTEL1	Homo sapiens	regulator of telomere elongation helicase 1(RTEL1)
51752	ERAP1	Homo sapiens	endoplasmic reticulum aminopeptidase 1(ERAP1)
4830	NME1	Homo sapiens	NME/NM23 nucleoside diphosphate kinase 1(NME1)
51755	CDK12	Homo sapiens	cyclin dependent kinase 12(CDK12)
4832	NME3	Homo sapiens	NME/NM23 nucleoside diphosphate kinase 3(NME3)
4833	NME4	Homo sapiens	NME/NM23 nucleoside diphosphate kinase 4(NME4)
3508	IGHMBP2	Homo sapiens	immunoglobulin mu binding protein 2(IGHMBP2)
3507	ighm	Homo sapiens	immunoglobulin heavy constant mu(IGHM)
4835	NQO2	Homo sapiens	NAD(P)H quinone dehydrogenase 2(NQO2)
4850	CNOT4	Homo sapiens	CCR4-NOT transcription complex subunit 4(CNOT4)
114625	ERMAP	Homo sapiens	erythroblast membrane associated protein (Scianna blood group)(ERMAP)
54112	gpr88	Homo sapiens	G protein-coupled receptor 88(GPR88)
3514	igkc	Homo sapiens	immunoglobulin kappa constant(IGKC)
79412	KREMEN2	Homo sapiens	kringle containing transmembrane protein 2(KREMEN2)
127933	UHMK1	Homo sapiens	U2AF homology motif kinase 1(UHMK1)
79413	ZBED2	Homo sapiens	zinc finger BED-type containing 2(ZBED2)
283248	rcor2	Homo sapiens	REST corepressor 2(RCOR2)
79415	c17orf62	Homo sapiens	chromosome 17 open reading frame 62(C17orf62)
4841	NONO	Homo sapiens	non-POU domain containing, octamer-binding(NONO)
4842	NOS1	Homo sapiens	nitric oxide synthase 1(NOS1)
192111	PGAM5	Homo sapiens	PGAM family member 5, mitochondrial serine/threonine protein phosphatase(PGAM5)
4861	NPAS1	Homo sapiens	neuronal PAS domain protein 1(NPAS1)
55450	CAMK2N1	Homo sapiens	calcium/calmodulin dependent protein kinase II inhibitor 1(CAMK2N1)
55454	CSGALNACT2	Homo sapiens	chondroitin sulfate N-acetylgalactosaminyltransferase 2(CSGALNACT2)
79400	NOX5	Homo sapiens	NADPH oxidase 5(NOX5)
4851	notch1	Homo sapiens	notch 1(NOTCH1)
283234	CCDC88B	Homo sapiens	coiled-coil domain containing 88B(CCDC88B)
4855	NOTCH4	Homo sapiens	notch 4(NOTCH4)
4856	NOV	Homo sapiens	nephroblastoma overexpressed(NOV)
4858	NOVA2	Homo sapiens	NOVA alternative splicing regulator 2(NOVA2)
115939	TSR3	Homo sapiens	TSR3, acp transferase ribosome maturation factor(TSR3)
2210	FCGR1B	Homo sapiens	Fc fragment of IgG receptor Ib(FCGR1B)
29128	UHRF1	Homo sapiens	ubiquitin like with PHD and ring finger domains 1(UHRF1)
2207	FCER1G	Homo sapiens	Fc fragment of IgE receptor Ig(FCER1G)
2206	MS4A2	Homo sapiens	membrane spanning 4-domains A2(MS4A2)
3537	Iglc1	Homo sapiens	immunoglobulin lambda constant 1(IGLC1)
29122	PRSS50	Homo sapiens	protease, serine 50(PRSS50)
2205	FCER1A	Homo sapiens	Fc fragment of IgE receptor Ia(FCER1A)
2204	FCAR	Homo sapiens	Fc fragment of IgA receptor(FCAR)
283229	cracr2b	Homo sapiens	calcium release activated channel regulator 2B(CRACR2B)
2203	FBP1	Homo sapiens	fructose-bisphosphatase 1(FBP1)
29127	RACGAP1	Homo sapiens	Rac GTPase activating protein 1(RACGAP1)
2202	EFEMP1	Homo sapiens	EGF containing fibulin like extracellular matrix protein 1(EFEMP1)
29126	CD274	Homo sapiens	CD274 molecule(CD274)
4862	NPAS2	Homo sapiens	neuronal PAS domain protein 2(NPAS2)
4864	NPC1	Homo sapiens	NPC intracellular cholesterol transporter 1(NPC1)
4869	NPM1	Homo sapiens	nucleophosmin(NPM1)
752014	CEMP1	Homo sapiens	cementum protein 1(CEMP1)
4881	NPR1	Homo sapiens	natriuretic peptide receptor 1(NPR1)
4882	NPR2	Homo sapiens	natriuretic peptide receptor 2(NPR2)
4883	NPR3	Homo sapiens	natriuretic peptide receptor 3(NPR3)
3552	IL1A	Homo sapiens	interleukin 1 alpha(IL1A)
3550	IK	Homo sapiens	IK cytokine, down-regulator of HLA II(IK)
54145	H2BFS	Homo sapiens	H2B histone family member S(H2BFS)
2217	FCGRT	Homo sapiens	Fc fragment of IgG receptor and transporter(FCGRT)
283219	KCTD21	Homo sapiens	potassium channel tetramerization domain containing 21(KCTD21)
2215	FCGR3B	Homo sapiens	Fc fragment of IgG receptor IIIb(FCGR3B)
54149	c21orf91	Homo sapiens	chromosome 21 open reading frame 91(C21orf91)
2212	FCGR2A	Homo sapiens	Fc fragment of IgG receptor IIa(FCGR2A)
3543	IGLL1	Homo sapiens	immunoglobulin lambda like polypeptide 1(IGLL1)
4878	NPPA	Homo sapiens	natriuretic peptide A(NPPA)
4879	nppb	Homo sapiens	natriuretic peptide B(NPPB)
2219	FCN1	Homo sapiens	ficolin 1(FCN1)
92421	CHMP4C	Homo sapiens	charged multivesicular body protein 4C(CHMP4C)
2232	FDXR	Homo sapiens	ferredoxin reductase(FDXR)
3563	IL3RA	Homo sapiens	interleukin 3 receptor subunit alpha(IL3RA)
285877	POM121L12	Homo sapiens	POM121 transmembrane nucleoporin like 12(POM121L12)
29108	pycard	Homo sapiens	PYD and CARD domain containing(PYCARD)
3560	IL2RB	Homo sapiens	interleukin 2 receptor subunit beta(IL2RB)
29101	SSU72	Homo sapiens	SSU72 homolog, RNA polymerase II CTD phosphatase(SSU72)
3559	IL2RA	Homo sapiens	interleukin 2 receptor subunit alpha(IL2RA)
29100	TMEM208	Homo sapiens	transmembrane protein 208(TMEM208)
29105	CFAP20	Homo sapiens	cilia and flagella associated protein 20(CFAP20)
29104	N6AMT1	Homo sapiens	N-6 adenine-specific DNA methyltransferase 1 (putative)(N6AMT1)
3554	IL1R1	Homo sapiens	interleukin 1 receptor type 1(IL1R1)
29103	DNAJC15	Homo sapiens	DnaJ heat shock protein family (Hsp40) member C15(DNAJC15)
3553	IL1B	Homo sapiens	interleukin 1 beta(IL1B)
29102	DROSHA	Homo sapiens	drosha ribonuclease III(DROSHA)
4884	NPTX1	Homo sapiens	neuronal pentraxin 1(NPTX1)
4885	NPTX2	Homo sapiens	neuronal pentraxin 2(NPTX2)
4886	NPY1R	Homo sapiens	neuropeptide Y receptor Y1(NPY1R)
4889	NPY5R	Homo sapiens	neuropeptide Y receptor Y5(NPY5R)
131177	FAM3D	Homo sapiens	family with sequence similarity 3 member D(FAM3D)
2242	FES	Homo sapiens	FES proto-oncogene, tyrosine kinase(FES)
2241	FER	Homo sapiens	FER tyrosine kinase(FER)
3572	il6st	Homo sapiens	interleukin 6 signal transducer(IL6ST)
3570	IL6R	Homo sapiens	interleukin 6 receptor(IL6R)
79441	HAUS3	Homo sapiens	HAUS augmin like complex subunit 3(HAUS3)
79443	FYCO1	Homo sapiens	FYVE and coiled-coil domain containing 1(FYCO1)
2239	GPC4	Homo sapiens	glypican 4(GPC4)
79442	LRRC2	Homo sapiens	leucine rich repeat containing 2(LRRC2)
3569	IL6	Homo sapiens	interleukin 6(IL6)
2237	FEN1	Homo sapiens	flap structure-specific endonuclease 1(FEN1)
3568	IL5RA	Homo sapiens	interleukin 5 receptor subunit alpha(IL5RA)
79444	BIRC7	Homo sapiens	baculoviral IAP repeat containing 7(BIRC7)
79447	PAGR1	Homo sapiens	PAXIP1 associated glutamate rich protein 1(PAGR1)
115992	RNF166	Homo sapiens	ring finger protein 166(RNF166)
3566	IL4R	Homo sapiens	interleukin 4 receptor(IL4R)
29115	SAP30BP	Homo sapiens	SAP30 binding protein(SAP30BP)
4897	NRCAM	Homo sapiens	neuronal cell adhesion molecule(NRCAM)
4898	NRDC	Homo sapiens	nardilysin convertase(NRDC)
2251	FGF6	Homo sapiens	fibroblast growth factor 6(FGF6)
3581	IL9R	Homo sapiens	interleukin 9 receptor(IL9R)
126626	GABPB2	Homo sapiens	GA binding protein transcription factor beta subunit 2(GABPB2)
3579	CXCR2	Homo sapiens	C-X-C motif chemokine receptor 2(CXCR2)
2247	FGF2	Homo sapiens	fibroblast growth factor 2(FGF2)
81793	TLR10	Homo sapiens	toll like receptor 10(TLR10)
3577	CXCR1	Homo sapiens	C-X-C motif chemokine receptor 1(CXCR1)
2245	FGD1	Homo sapiens	FYVE, RhoGEF and PH domain containing 1(FGD1)
3576	CXCL8	Homo sapiens	C-X-C motif chemokine ligand 8(CXCL8)
2244	FGB	Homo sapiens	fibrinogen beta chain(FGB)
3575	IL7R	Homo sapiens	interleukin 7 receptor(IL7R)
81796	SLCO5A1	Homo sapiens	solute carrier organic anion transporter family member 5A1(SLCO5A1)
91107	TRIM47	Homo sapiens	tripartite motif containing 47(TRIM47)
81792	adamts12	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 12(ADAMTS12)
2264	fgfr4	Homo sapiens	fibroblast growth factor receptor 4(FGFR4)
2262	GPC5	Homo sapiens	glypican 5(GPC5)
3592	IL12A	Homo sapiens	interleukin 12A(IL12A)
2260	FGFR1	Homo sapiens	fibroblast growth factor receptor 1(FGFR1)
169792	GLIS3	Homo sapiens	GLIS family zinc finger 3(GLIS3)
3590	il11ra	Homo sapiens	interleukin 11 receptor subunit alpha(IL11RA)
54187	NANS	Homo sapiens	N-acetylneuraminate synthase(NANS)
2259	FGF14	Homo sapiens	fibroblast growth factor 14(FGF14)
2258	FGF13	Homo sapiens	fibroblast growth factor 13(FGF13)
3589	IL11	Homo sapiens	interleukin 11(IL11)
2257	FGF12	Homo sapiens	fibroblast growth factor 12(FGF12)
127943	FCRLB	Homo sapiens	Fc receptor like B(FCRLB)
2256	FGF11	Homo sapiens	fibroblast growth factor 11(FGF11)
3587	IL10RA	Homo sapiens	interleukin 10 receptor subunit alpha(IL10RA)
2255	FGF10	Homo sapiens	fibroblast growth factor 10(FGF10)
26959	HBP1	Homo sapiens	HMG-box transcription factor 1(HBP1)
2275	FHL3	Homo sapiens	four and a half LIM domains 3(FHL3)
2274	FHL2	Homo sapiens	four and a half LIM domains 2(FHL2)
126695	KDF1	Homo sapiens	keratinocyte differentiation factor 1(KDF1)
2273	FHL1	Homo sapiens	four and a half LIM domains 1(FHL1)
2272	FHIT	Homo sapiens	fragile histidine triad(FHIT)
2271	FH	Homo sapiens	fumarate hydratase(FH)
151649	PP2D1	Homo sapiens	protein phosphatase 2C like domain containing 1(PP2D1)
151648	SGO1	Homo sapiens	shugoshin 1(SGO1)
2268	FGR	Homo sapiens	FGR proto-oncogene, Src family tyrosine kinase(FGR)
2267	fgl1	Homo sapiens	fibrinogen like 1(FGL1)
3598	IL13RA2	Homo sapiens	interleukin 13 receptor subunit alpha 2(IL13RA2)
266743	NPAS4	Homo sapiens	neuronal PAS domain protein 4(NPAS4)
2281	FKBP1B	Homo sapiens	FK506 binding protein 1B(FKBP1B)
254778	C8orf46	Homo sapiens	chromosome 8 open reading frame 46(C8orf46)
151651	EFHB	Homo sapiens	EF-hand domain family member B(EFHB)
56704	JPH1	Homo sapiens	junctophilin 1(JPH1)
348235	SKA2	Homo sapiens	spindle and kinetochore associated complex subunit 2(SKA2)
2297	FOXD1	Homo sapiens	forkhead box D1(FOXD1)
2295	FOXF2	Homo sapiens	forkhead box F2(FOXF2)
2294	FOXF1	Homo sapiens	forkhead box F1(FOXF1)
148022	TICAM1	Homo sapiens	toll like receptor adaptor molecule 1(TICAM1)
2289	FKBP5	Homo sapiens	FK506 binding protein 5(FKBP5)
2288	FKBP4	Homo sapiens	FK506 binding protein 4(FKBP4)
266722	HS6ST3	Homo sapiens	heparan sulfate 6-O-sulfotransferase 3(HS6ST3)
200931	SLC51A	Homo sapiens	solute carrier family 51 alpha subunit(SLC51A)
56729	RETN	Homo sapiens	resistin(RETN)
136051	ZNF786	Homo sapiens	zinc finger protein 786(ZNF786)
138639	PTPDC1	Homo sapiens	protein tyrosine phosphatase domain containing 1(PTPDC1)
9700	ESPL1	Homo sapiens	extra spindle pole bodies like 1, separase(ESPL1)
56731	SLC2A4RG	Homo sapiens	SLC2A4 regulator(SLC2A4RG)
200958	MUC20	Homo sapiens	mucin 20, cell surface associated(MUC20)
9710	KIAA0355	Homo sapiens	KIAA0355(KIAA0355)
9706	ULK2	Homo sapiens	unc-51 like autophagy activating kinase 2(ULK2)
85285	KRTAP4-1	Homo sapiens	keratin associated protein 4-1(KRTAP4-1)
9722	NOS1AP	Homo sapiens	nitric oxide synthase 1 adaptor protein(NOS1AP)
9723	SEMA3E	Homo sapiens	semaphorin 3E(SEMA3E)
9721	GPRIN2	Homo sapiens	G protein regulated inducer of neurite outgrowth 2(GPRIN2)
124056	NOXO1	Homo sapiens	NADPH oxidase organizer 1(NOXO1)
81704	DOCK8	Homo sapiens	dedicator of cytokinesis 8(DOCK8)
55421	NCBP3	Homo sapiens	nuclear cap binding subunit 3(NCBP3)
192134	B3GNT6	Homo sapiens	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6(B3GNT6)
55423	SIRPG	Homo sapiens	signal regulatory protein gamma(SIRPG)
56751	BARHL1	Homo sapiens	BarH like homeobox 1(BARHL1)
55422	ZNF331	Homo sapiens	zinc finger protein 331(ZNF331)
9716	AQR	Homo sapiens	aquarius intron-binding spliceosomal factor(AQR)
9718	ECE2	Homo sapiens	endothelin converting enzyme 2(ECE2)
8403	SOX14	Homo sapiens	SRY-box 14(SOX14)
9732	DOCK4	Homo sapiens	dedicator of cytokinesis 4(DOCK4)
54101	RIPK4	Homo sapiens	receptor interacting serine/threonine kinase 4(RIPK4)
101	ADAM8	Homo sapiens	ADAM metallopeptidase domain 8(ADAM8)
103	ADAR	Homo sapiens	adenosine deaminase, RNA specific(ADAR)
54103	GSAP	Homo sapiens	gamma-secretase activating protein(GSAP)
9726	ZNF646	Homo sapiens	zinc finger protein 646(ZNF646)
108	ADCY2	Homo sapiens	adenylate cyclase 2(ADCY2)
109	ADCY3	Homo sapiens	adenylate cyclase 3(ADCY3)
54106	TLR9	Homo sapiens	toll like receptor 9(TLR9)
9725	TMEM63A	Homo sapiens	transmembrane protein 63A(TMEM63A)
9728	SECISBP2L	Homo sapiens	SECIS binding protein 2 like(SECISBP2L)
9745	ZNF536	Homo sapiens	zinc finger protein 536(ZNF536)
8412	BCAR3	Homo sapiens	breast cancer anti-estrogen resistance 3(BCAR3)
9743	ARHGAP32	Homo sapiens	Rho GTPase activating protein 32(ARHGAP32)
113	ADCY7	Homo sapiens	adenylate cyclase 7(ADCY7)
114	ADCY8	Homo sapiens	adenylate cyclase 8(ADCY8)
117	ADCYAP1R1	Homo sapiens	ADCYAP receptor type I(ADCYAP1R1)
118	ADD1	Homo sapiens	adducin 1(ADD1)
9737	GPRASP1	Homo sapiens	G protein-coupled receptor associated sorting protein 1(GPRASP1)
119	ADD2	Homo sapiens	adducin 2(ADD2)
8404	SPARCL1	Homo sapiens	SPARC like 1(SPARCL1)
9735	KNTC1	Homo sapiens	kinetochore associated 1(KNTC1)
8405	spop	Homo sapiens	speckle type BTB/POZ protein(SPOP)
150274	HSCB	Homo sapiens	HscB mitochondrial iron-sulfur cluster cochaperone(HSCB)
9739	SETD1A	Homo sapiens	SET domain containing 1A(SETD1A)
8409	UXT	Homo sapiens	ubiquitously expressed prefoldin like chaperone(UXT)
9752	PCDHA9	Homo sapiens	protocadherin alpha 9(PCDHA9)
150290	DUSP18	Homo sapiens	dual specificity phosphatase 18(DUSP18)
9750	FAM65B	Homo sapiens	family with sequence similarity 65 member B(FAM65B)
8424	BBOX1	Homo sapiens	gamma-butyrobetaine hydroxylase 1(BBOX1)
8425	LTBP4	Homo sapiens	latent transforming growth factor beta binding protein 4(LTBP4)
163589	TDRD5	Homo sapiens	tudor domain containing 5(TDRD5)
9754	STARD8	Homo sapiens	StAR related lipid transfer domain containing 8(STARD8)
63874	ABHD4	Homo sapiens	abhydrolase domain containing 4(ABHD4)
63875	MRPL17	Homo sapiens	mitochondrial ribosomal protein L17(MRPL17)
63876	PKNOX2	Homo sapiens	PBX/knotted 1 homeobox 2(PKNOX2)
163590	TOR1AIP2	Homo sapiens	torsin 1A interacting protein 2(TOR1AIP2)
123	PLIN2	Homo sapiens	perilipin 2(PLIN2)
124	ADH1A	Homo sapiens	alcohol dehydrogenase 1A (class I), alpha polypeptide(ADH1A)
125	ADH1B	Homo sapiens	alcohol dehydrogenase 1B (class I), beta polypeptide(ADH1B)
8417	STX7	Homo sapiens	syntaxin 7(STX7)
9748	SLK	Homo sapiens	STE20 like kinase(SLK)
8418	CMAHP	Homo sapiens	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene(CMAHP)
9749	PHACTR2	Homo sapiens	phosphatase and actin regulator 2(PHACTR2)
9746	clstn3	Homo sapiens	calsyntenin 3(CLSTN3)
8416	ANXA9	Homo sapiens	annexin A9(ANXA9)
8419	BFSP2	Homo sapiens	beaded filament structural protein 2(BFSP2)
9762	LZTS3	Homo sapiens	leucine zipper tumor suppressor family member 3(LZTS3)
9761	MLEC	Homo sapiens	malectin(MLEC)
9766	SUSD6	Homo sapiens	sushi domain containing 6(SUSD6)
8436	SDPR	Homo sapiens	serum deprivation response(SDPR)
7105	TSPAN6	Homo sapiens	tetraspanin 6(TSPAN6)
132	ADK	Homo sapiens	adenosine kinase(ADK)
133	ADM	Homo sapiens	adrenomedullin(ADM)
134	ADORA1	Homo sapiens	adenosine A1 receptor(ADORA1)
136	ADORA2B	Homo sapiens	adenosine A2b receptor(ADORA2B)
9759	HDAC4	Homo sapiens	histone deacetylase 4(HDAC4)
9757	KMT2B	Homo sapiens	lysine methyltransferase 2B(KMT2B)
7110	TMF1	Homo sapiens	TATA element modulatory factor 1(TMF1)
8443	GNPAT	Homo sapiens	glyceronephosphate O-acyltransferase(GNPAT)
8440	NCK2	Homo sapiens	NCK adaptor protein 2(NCK2)
9771	RAPGEF5	Homo sapiens	Rap guanine nucleotide exchange factor 5(RAPGEF5)
7111	TMOD1	Homo sapiens	tropomodulin 1(TMOD1)
63891	RNF123	Homo sapiens	ring finger protein 123(RNF123)
7114	TMSB4X	Homo sapiens	thymosin beta 4, X-linked(TMSB4X)
9777	TM9SF4	Homo sapiens	transmembrane 9 superfamily member 4(TM9SF4)
63892	THADA	Homo sapiens	THADA, armadillo repeat containing(THADA)
63893	UBE2O	Homo sapiens	ubiquitin conjugating enzyme E2 O(UBE2O)
63894	VIPAS39	Homo sapiens	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog(VIPAS39)
8445	DYRK2	Homo sapiens	dual specificity tyrosine phosphorylation regulated kinase 2(DYRK2)
9776	ATG13	Homo sapiens	autophagy related 13(ATG13)
63895	PIEZO2	Homo sapiens	piezo type mechanosensitive ion channel component 2(PIEZO2)
140	ADORA3	Homo sapiens	adenosine A3 receptor(ADORA3)
9770	RASSF2	Homo sapiens	Ras association domain family member 2(RASSF2)
141	ADPRH	Homo sapiens	ADP-ribosylarginine hydrolase(ADPRH)
142	PARP1	Homo sapiens	poly(ADP-ribose) polymerase 1(PARP1)
148	ADRA1A	Homo sapiens	adrenoceptor alpha 1A(ADRA1A)
7106	TSPAN4	Homo sapiens	tetraspanin 4(TSPAN4)
8437	RASAL1	Homo sapiens	RAS protein activator like 1(RASAL1)
9768	KIAA0101	Homo sapiens	KIAA0101(KIAA0101)
7108	TM7SF2	Homo sapiens	transmembrane 7 superfamily member 2(TM7SF2)
8438	RAD54L	Homo sapiens	RAD54-like (S. cerevisiae)(RAD54L)
9784	SNX17	Homo sapiens	sorting nexin 17(SNX17)
9782	MATR3	Homo sapiens	matrin 3(MATR3)
7122	CLDN5	Homo sapiens	claudin 5(CLDN5)
8452	CUL3	Homo sapiens	cullin 3(CUL3)
9783	RIMS3	Homo sapiens	regulating synaptic membrane exocytosis 3(RIMS3)
7124	TNF	Homo sapiens	tumor necrosis factor(TNF)
8458	TTF2	Homo sapiens	transcription termination factor 2(TTF2)
9789	SPCS2	Homo sapiens	signal peptidase complex subunit 2(SPCS2)
8455	ATRN	Homo sapiens	attractin(ATRN)
9786	KIAA0586	Homo sapiens	KIAA0586(KIAA0586)
7126	TNFAIP1	Homo sapiens	TNF alpha induced protein 1(TNFAIP1)
9787	DLGAP5	Homo sapiens	DLG associated protein 5(DLGAP5)
221002	RASGEF1A	Homo sapiens	RasGEF domain family member 1A(RASGEF1A)
26873	OPLAH	Homo sapiens	5-oxoprolinase (ATP-hydrolysing)(OPLAH)
150	ADRA2A	Homo sapiens	adrenoceptor alpha 2A(ADRA2A)
153	ADRB1	Homo sapiens	adrenoceptor beta 1(ADRB1)
154	ADRB2	Homo sapiens	adrenoceptor beta 2(ADRB2)
156	GRK2	Homo sapiens	G protein-coupled receptor kinase 2(GRK2)
158	ADSL	Homo sapiens	adenylosuccinate lyase(ADSL)
159	ADSS	Homo sapiens	adenylosuccinate synthase(ADSS)
9779	TBC1D5	Homo sapiens	TBC1 domain family member 5(TBC1D5)
8449	DHX16	Homo sapiens	DEAH-box helicase 16(DHX16)
120425	JAML	Homo sapiens	junction adhesion molecule like(JAML)
7132	TNFRSF1A	Homo sapiens	TNF receptor superfamily member 1A(TNFRSF1A)
8464	SUPT3H	Homo sapiens	SPT3 homolog, SAGA and STAGA complex component(SUPT3H)
7134	TNNC1	Homo sapiens	troponin C1, slow skeletal and cardiac type(TNNC1)
8462	KLF11	Homo sapiens	Kruppel like factor 11(KLF11)
9793	CKAP5	Homo sapiens	cytoskeleton associated protein 5(CKAP5)
7133	TNFRSF1B	Homo sapiens	TNF receptor superfamily member 1B(TNFRSF1B)
9794	MAML1	Homo sapiens	mastermind like transcriptional coactivator 1(MAML1)
7136	TNNI2	Homo sapiens	troponin I2, fast skeletal type(TNNI2)
8468	FKBP6	Homo sapiens	FK506 binding protein 6(FKBP6)
7137	TNNI3	Homo sapiens	troponin I3, cardiac type(TNNI3)
399818	METTL10	Homo sapiens	methyltransferase like 10(METTL10)
161	AP2A2	Homo sapiens	adaptor related protein complex 2 alpha 2 subunit(AP2A2)
8460	TPST1	Homo sapiens	tyrosylprotein sulfotransferase 1(TPST1)
9791	PTDSS1	Homo sapiens	phosphatidylserine synthase 1(PTDSS1)
162	AP1B1	Homo sapiens	adaptor related protein complex 1 beta 1 subunit(AP1B1)
163	AP2B1	Homo sapiens	adaptor related protein complex 2 beta 1 subunit(AP2B1)
164	AP1G1	Homo sapiens	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
165	AEBP1	Homo sapiens	AE binding protein 1(AEBP1)
166	AES	Homo sapiens	amino-terminal enhancer of split(AES)
7128	TNFAIP3	Homo sapiens	TNF alpha induced protein 3(TNFAIP3)
8459	TPST2	Homo sapiens	tyrosylprotein sulfotransferase 2(TPST2)
7143	TNR	Homo sapiens	tenascin R(TNR)
8476	CDC42BPA	Homo sapiens	CDC42 binding protein kinase alpha(CDC42BPA)
8473	OGT	Homo sapiens	O-linked N-acetylglucosamine (GlcNAc) transferase(OGT)
8479	hirip3	Homo sapiens	HIRA interacting protein 3(HIRIP3)
8477	GPR65	Homo sapiens	G protein-coupled receptor 65(GPR65)
173	AFM	Homo sapiens	afamin(AFM)
174	AFP	Homo sapiens	alpha fetoprotein(AFP)
175	AGA	Homo sapiens	aspartylglucosaminidase(AGA)
176	ACAN	Homo sapiens	aggrecan(ACAN)
177	AGER	Homo sapiens	advanced glycosylation end-product specific receptor(AGER)
85236	Hist1h2bk	Homo sapiens	histone cluster 1 H2B family member k(HIST1H2BK)
7139	TNNT2	Homo sapiens	troponin T2, cardiac type(TNNT2)
387837	CLEC12B	Homo sapiens	C-type lectin domain family 12 member B(CLEC12B)
7153	TOP2A	Homo sapiens	topoisomerase (DNA) II alpha(TOP2A)
