source	target	weight
CCL4	CCR5	0.096274
CCL4	CCR1	0.16657
ANG	ATP6AP1	0.015767
ANG	ACTN2	0.022599
ANG	RNH1	0.060008
ANG	TNFSF8	0.013108
ANG	PTEN	0.040366
ITK	KPNA2	0.03452
ITK	KHDRBS1	0.030339
ITK	PPIA	0.0030419
ITK	HNRNPK	0.0050463
ITK	TGFBR1	0.0020762
ITK	SMAD4	0.00053618
ITK	WAS	0.096176
ITK	PLCG2	0.17035
ITK	LAT	0.13811
ITK	BMX	0.020345
ITK	LCP2	0.292
ITK	FYN	0.088826
ITK	BTK	0.16336
RARRES3	HRAS	0.013149
RARRES3	TGM1	0.0017846
CD59	SLC6A8	0.069074
CD59	SRC	0.048957
CD59	NCR1	0.020736
CD59	SMAD4	0.0086185
CD59	CD9	0.0060701
CD59	CD2	0.023043
HBEGF	MMP7	6.6943e-05
HBEGF	EGFR	0.0016603
HBEGF	CD9	0.028104
HBEGF	ERBB4	0.031417
HBEGF	BAG1	0.055434
HBEGF	CD44	0.080672
HBEGF	FBLN1	0.083359
HBEGF	ZBTB16	0.069322
ST6GALNAC6	ATXN1	0.03812
CRY2	TIMELESS	0.16642
CRY2	PPP5C	0.021648
CRY2	PER2	0.13336
AGTPBP1	ENO1	0.086097
AGTPBP1	NYNRIN	0.0074573
FERMT3	NAA38	0.0046512
SLK	CASP3	0.05628
SLK	CLSTN1	0.031012
MACF1	CNTNAP2	0.095641
MACF1	NRCAM	0.0016009
MACF1	ATF7IP	0.02568
MACF1	NRXN2	0.026288
MACF1	ESRRA	0.027068
MACF1	NRXN1	0.02748
MACF1	CNTNAP4	0.062206
MACF1	GOLGA4	0.024344
MACF1	PLXND1	0.10306
NEDD9	ITCH	0.048148
NEDD9	CDH1	0.00027032
NEDD9	PTK2	0.0094626
NEDD9	TCF3	0.11187
NEDD9	CRKL	0.01427
NEDD9	ELSPBP1	0.009697
NEDD9	PXN	0.049151
NEDD9	NCK1	0.00048956
NEDD9	PTK2B	0.042134
NEDD9	PTPN12	0.055445
NEDD9	BCAR3	0.022214
NEDD9	RAPGEF1	0.065378
NEDD9	CRK	0.12601
NEDD9	LYN	0.034813
NEDD9	ZYX	0.056312
NEDD9	MICAL1	0.044289
NEDD9	FYN	0.078169
NEDD9	ID2	0.033221
NEDD9	SH2D3C	0.11993
HHEX	SOX10	0.019258
HHEX	TLE1	0.0092086
HHEX	PSMA3	0.011682
HHEX	EFEMP2	0.044418
HHEX	GATA2	0.05146
HHEX	JUN	0.014926
HHEX	GATA6	0.073724
CTSS	SERPINB3	0.0064731
CTSS	SERPINB4	0.012603
CTSS	CST3	0.027488
CTSS	SLPI	0.088437
FCGRT	B2M	0.025312
FBLN1	FGB	0.022314
FBLN1	VCAN	0.0023479
FBLN1	ECM1	0.01732
FBLN1	ACAN	0.0089798
FBLN1	SMAD4	0.0044167
FBLN1	FN1	0.047669
FBLN1	ELN	0.12048
FBLN1	MFAP5	0.068428
FBLN1	NOV	0.018
FBLN1	HBEGF	0.083359
IL10RA	JAK1	0.036438
IL10RA	IL10RB	0.11698
ELMO1	FGD1	0.017814
ELMO1	DOCK1	0.0037003
ELMO1	RHOG	0.042052
ELMO1	HCK	0.068242
GALNT12	MUC1	0.1445
SGCE	ARIH2	0.012695
PRKAR2B	AKAP1	0.0033478
PRKAR2B	AKAP4	0.012427
PRKAR2B	AKAP9	0.0095435
PRKAR2B	AKAP5	0.014078
PRKAR2B	AKAP11	0.017617
ANKS1A	YWHAG	0.051697
VEGFC	FLT4	0.075827
VEGFC	KDR	0.084462
SERPINB1	ELANE	0.0020642
KCNA5	DLG1	0.069168
KCNA5	KCNA2	0.016903
KCNA5	SRC	0.013245
KCNA5	ACTN2	0.11599
KCNA5	PTPRE	0.060261
CSRP1	ACTN1	0.0003457
NPR3	NPPA	0.037438
NPR3	NPPC	0.0051244
LCP1	ATXN2	0.0008498
LCP1	CNN3	0.046582
LCP1	AIF1	0.17174
LCP1	GCA	0.067006
NPC2	DHDDS	0.0015174
PDLIM1	PITX2	0.061173
PDLIM1	AGK	0.037037
PDLIM1	ACTN1	0.011882
PDLIM1	GFAP	0.021365
PDLIM1	RLIM	0.025076
PDLIM1	ACTN2	0.033962
PDLIM1	PGS1	0.037896
PDLIM1	VIM	0.12629
PTPN13	YWHAZ	0.019227
PTPN13	FADD	0.010609
PTPN13	PDLIM4	0.010794
PTPN13	BRD7	0.030127
PTPN13	EFNB1	0.018695
PTPN13	PLEKHA1	0.022003
PTPN13	APC	0.040051
PTPN13	RAPGEF6	0.026018
PTPN13	NFKBIA	0.029786
PTPN13	ARHGAP29	0.055784
PTPN13	EFNB2	0.058149
PTPN13	FAS	0.06681
CFL2	LIMK1	0.022957
CFL2	ACTB	0.014147
CFL2	SSH1	0.011381
P2RX7	ACTB	0.046726
P2RX7	EMP3	0.14499
USP53	TRAF2	0.032107
FHOD1	PFN2	0.099644
FHOD1	ZMYND8	0.057439
FHOD1	CR2	0.016052
FHOD1	EXOSC8	0.0090046
FHOD1	RNF5	0.011257
FHOD1	LNPEP	0.0083718
FHOD1	PRKG1	0.035851
PDK4	DLAT	0.00010258
PDK4	PDHA1	0.004941
GNAQ	SLC9A3R1	0.050558
GNAQ	RGS4	0.017115
GNAQ	HTR2C	0.028681
GNAQ	PLCB1	0.0040968
GNAQ	RGS7	0.0042448
GNAQ	CHRM3	0.000898
GNAQ	GALR2	0.047913
GNAQ	GRM4	0.032906
GNAQ	HTR6	0.081141
GNAQ	GRM2	0.06899
GNAQ	CRHR1	0.063335
GNAQ	TSHR	0.083449
GNAQ	TUB	0.034813
GNAQ	FFAR1	0.023096
GNAQ	TTC1	0.012969
GNAQ	TBXA2R	0.0049652
GNAQ	PLCB2	0.016546
GNAQ	S1PR2	0.0013824
GNAQ	FFAR2	0.00073962
GNAQ	PTGIR	0.048276
GNAQ	CCR5	0.0040943
GNAQ	RGS13	0.10287
GNAQ	RGS5	0.096029
GNAQ	RGS16	0.042654
GNAQ	AKAP13	0.19512
GNAQ	RGS2	0.070904
GNAQ	BTK	0.083182
GNAQ	RGS18	0.064114
GNAQ	KDR	0.22117
GNAQ	VIPR1	0.23339
AREG	MMP9	0.025622
AREG	EGFR	0.0035734
AREG	UBQLN4	0.025403
AREG	CCND3	0.076467
EMP3	P2RX7	0.14499
STOM	SLC2A1	0.098162
STOM	LANCL1	0.016761
ROBO2	SSRP1	0.040794
ROBO2	CPE	7.2093e-05
ROBO2	UBQLN4	0.013952
ROBO2	PPP1R1B	0.0041068
ROBO2	SLIT3	0.1237
ROBO2	SLIT2	0.15323
RBP4	TTR	0.0080055
C8B	C5	0.037074
C8B	CLU	0.031843
C10orf10	KRT15	0.015618
C10orf10	KRT19	0.0036221
C10orf10	PLSCR1	0.025742
C10orf10	QKI	0.066
ACE	COMT	0.062809
ACE	AGTR2	0.083912
CFI	CFH	0.064469
CFI	C3	0.1211
CD33	SRC	0.022204
CD33	PTPN6	0.26574
ITPR1	CCNB1	0.090287
ITPR1	CDK1	0.053375
ITPR1	HOMER3	0.036204
ITPR1	ARHGAP1	0.025016
ITPR1	BCL2	0.0039906
ITPR1	CABP1	0.012781
ITPR1	GRM1	0.010431
ITPR1	TRPC3	0.00013641
ITPR1	TRPC4	0.001953
ITPR1	AHCYL1	0.002628
ITPR1	ITPR3	0.0062648
ITPR1	EPB41L1	0.00054995
ITPR1	RHOA	0.089395
ITPR1	HOMER1	0.0088844
ITPR1	PRKG1	0.078662
ITPR1	ERP44	0.038717
ITPR1	MRVI1	0.041073
ITPR1	LYN	0.062658
ITPR1	RYR2	0.078496
ITPR1	BANK1	0.089969
ITPR1	FYN	0.10788
ITPR1	STARD13	0.11621
MBIP	MCM7	0.047972
MBIP	WDR5	0.047151
MBIP	VTA1	0.032941
MBIP	NDEL1	0.0086443
MBIP	MAP3K12	0.018008
MBIP	EPB41L3	0.01873
MBIP	LMO3	0.17807
EDNRA	GRK6	1.0622e-06
EDNRA	KAT5	0.028028
EDNRA	GNA11	0.033429
EDNRA	GNAI2	0.038616
EDNRA	EDN1	0.11359
NDN	E2F1	0.040443
NDN	ARSE	0.00063252
NDN	HIF1A	0.016815
NDN	TP53	0.00029638
NDN	E2F4	0.013635
NDN	NUBP1	0.0048822
NDN	NUCB1	0.011642
STX12	EEA1	0.030353
STX12	NAPA	0.014458
STX12	HOMER1	0.023118
STX12	SNAP23	0.03019
VNN2	ITGB2	0.15383
KIT	STAT1	0.0037779
KIT	GRB7	0.00016616
KIT	PIK3R2	0.043491
KIT	CRKL	0.028274
KIT	SH2B2	0.0024226
KIT	YES1	0.0010178
KIT	SRC	0.011836
KIT	PRKCA	0.0092779
KIT	CLTC	0.0011059
KIT	TEC	0.00076647
KIT	EPOR	0.003748
KIT	SOCS5	0.0018213
KIT	SOCS6	0.031321
KIT	INPP5D	0.0080115
KIT	PLCE1	0.0086217
KIT	DOK1	0.011586
KIT	CD9	0.00098789
KIT	RASA1	0.013825
KIT	MATK	0.0018999
KIT	PIK3CG	0.016195
KIT	PRKCB	0.022174
KIT	CRK	0.02185
KIT	LYN	0.010908
KIT	CSF2RA	0.0052215
KIT	SPRED1	0.027576
KIT	PIK3R1	0.0050776
KIT	JAK2	0.017494
KIT	STAT5A	0.021919
KIT	CISH	0.050488
KIT	CD81	0.045273
KIT	PTPN6	0.012157
KIT	FYN	0.028525
KIT	BTK	0.020459
KIT	SH2B3	0.022798
KIT	CSF2RB	0.015908
KIT	HCK	0.015502
SAP18	POLE2	0.13387
SAP18	HDAC1	0.087167
SAP18	IKZF1	0.0066723
SAP18	SIN3A	0.016966
PLXNA2	UBAP2L	0.037276
PLXNA2	IFT80	0.027333
PLXNA2	HACE1	0.0086079
IL3RA	CSF2	0.022462
IL3RA	JAK1	0.049083
IL3RA	JAK2	0.071775
IL3RA	CISH	0.10964
IL3RA	CSF2RB	0.13295
MITF	PIAS3	0.030996
MITF	PAX6	0.020338
MITF	LEF1	0.023866
MITF	MAPK14	0.008588
MITF	PATZ1	0.058052
MITF	SUMO1	0.011977
MITF	OTX2	0.025848
MITF	PAX3	0.0257
MITF	TFE3	0.032881
MITF	TFEB	0.0063506
MITF	EP300	0.0046989
MITF	TFEC	0.12214
MITF	RPS6KA1	0.15775
MITF	SPI1	0.098288
MITF	FOS	0.084594
STXBP1	CDK5	0.016608
STXBP1	CDK5R1	0.034554
STXBP1	NEFH	0.0072753
STXBP1	APBA2	0.0279
STXBP1	PLD1	0.039992
STXBP1	NEFM	0.0020518
STXBP1	MAPT	0.0026775
STXBP1	PRKCA	4.9169e-05
STXBP1	SYTL4	7.0391e-05
STXBP1	STX2	0.08349
STXBP1	PRKCB	0.011547
STXBP1	STX3	0.10466
GAB2	SHC1	0.027457
GAB2	TNFRSF11A	0.00039537
GAB2	CRKL	0.011076
GAB2	ETV6	0.0036884
GAB2	SRC	0.0081285
GAB2	MAPK4	0.01049
GAB2	EPOR	0.018433
GAB2	MAPK3	0.030579
GAB2	INPP5D	0.0069982
GAB2	AKT1	0.0010086
GAB2	PLCG2	0.019368
GAB2	ZAP70	0.0095619
GAB2	LAT	0.003735
GAB2	SYK	0.006721
GAB2	LYN	0.014208
GAB2	PIK3R1	0.019638
GAB2	CD247	0.023022
GAB2	PTPN6	0.045463
GRIA1	DLG1	0.024942
GRIA1	SQSTM1	0.015909
GRIA1	CACNG2	0.018259
GRIA1	PICK1	0.007504
GRIA1	GRID2	0.0049502
GRIA1	PRKCA	0.00077961
GRIA1	GRIK2	0.010729
GRIA1	EPB41L1	0.014863
GRIA1	CAMK2G	0.017263
GRIA1	TRPC1	0.030048
GRIA1	HOMER1	0.015438
GRIA1	EPB41L2	0.1072
GRIA1	SDCBP	0.11702
GRIA1	CXCR2	0.10574
ZEB2	COPS6	0.084858
ZEB2	SMAD5	0.016215
ZEB2	CTBP1	0.00050045
ZEB2	SMAD9	0.016353
NKX2-1	TDG	0.033861
NKX2-1	CALR	8.1009e-05
NKX2-1	PAX8	0.0066373
NKX2-1	CREBBP	0.0035152
NKX2-1	RARA	0.032691
NKX2-1	WWTR1	0.015687
NKX2-1	NCOA1	1.2057e-07
NKX2-1	GATA6	0.04376
DPT	LOX	0.0020172
DPT	DCN	0.16554
S100A8	CHGB	0.035573
S100A8	PRMT1	0.027884
S100A8	UNC119	0.0014314
S100A8	KLC2	0.018061
S100A8	PDCD11	0.0075633
S100A8	TP53	0.0047141
S100A8	PPIA	0.011937
S100A8	GDF9	0.0072945
S100A8	S100A9	0.40289
S100A8	RAB17	0.011862
S100A8	NCF2	0.073035
IL7	IL2RG	0.027192
IL7	IL7R	0.083428
HMOX1	NOS1	0.00024851
HMOX1	AKT1	0.019312
HMOX1	BLVRB	0.026501
HMOX1	POR	0.024422
CBFA2T3	HDAC1	0.057391
CBFA2T3	CBFA2T2	0.052551
CBFA2T3	HDAC3	0.019481
CBFA2T3	PRKAR2A	0.0030412
CBFA2T3	RUNX1T1	0.083932
EPB41L3	CNTNAP2	0.025074
EPB41L3	YWHAZ	0.0013321
EPB41L3	YWHAG	0.007739
EPB41L3	CEP152	0.015244
EPB41L3	CLNS1A	0.025476
EPB41L3	YWHAQ	0.00052435
EPB41L3	YWHAH	0.00094862
EPB41L3	MBIP	0.01873
EPB41L3	CADM1	0.03857
RAB27A	RIMS2	0.055738
RAB27A	COPS6	0.072351
RAB27A	SYTL5	3.16e-05
RAB27A	GDI1	0.0062515
RAB27A	RABGGTB	0.0062084
RAB27A	GDF9	0.019244
RAB27A	EEF1A1	0.024975
RAB27A	SYTL4	0.014508
RAB27A	SYTL3	0.044004
RAB27A	SYTL2	0.05703
RAB27A	MYRIP	0.018222
RAB27A	GZMB	0.020261
RAB27A	EXPH5	0.054597
RAB27A	MLPH	0.11146
RAB27A	ZBTB16	0.09229
TLR4	NOX4	0.027272
TLR4	HSP90B1	0.014545
TLR4	IRAK1	0.024931
TLR4	CNPY4	0.018925
TLR4	MAPK8IP3	0.014955
TLR4	RNF216	0.0077982
TLR4	TOLLIP	0.020181
TLR4	SIGIRR	0.020744
TLR4	SYK	0.05786
TLR4	TLR5	0.0273
TLR4	CD14	0.15402
TLR4	TLR1	0.21202
TLR4	MYD88	0.16393
TLR4	BTK	0.19378
CADM1	CASK	0.014602
CADM1	ATF7IP	0.0073244
CADM1	SDCBP	0.040938
CADM1	EPB41L3	0.03857
KCNJ8	KCNJ11	0.045755
KCNJ8	ABCC8	0.010573
KCNJ8	ABCC9	0.14645
KCNJ8	KCNJ2	0.023523
MMP19	ACAN	0.023898
PKIG	DYNLL1	0.015637
MGAM	NCF1	0.041757
CFTR	SLC9A3R1	0.022585
CFTR	GOPC	0.048187
CFTR	PPP2R1B	0.017026
CFTR	DERL1	0.0155
CFTR	PDZK1	0.0033401
CFTR	PDZD3	0.029983
CFTR	DNAJC5	0.021433
CFTR	RNF5	0.012382
CFTR	SLC4A7	0.0033237
CFTR	PRKCA	0.0024539
CFTR	PRKAR2A	0.0060435
CFTR	PRKCE	0.018461
CFTR	SLC9A6	0.0047811
CFTR	DNAJA1	0.027713
CFTR	PRKG1	0.065683
CFTR	EZR	0.056899
CFTR	SNAP23	0.030412
ITIH3	SPINT2	0.022424
EHD2	AP2M1	0.0026425
EHD2	EHBP1	0.0072759
EHD2	AP1M1	0.018453
C1QA	C1QBP	0.010194
C1QA	COL2A1	0.027381
C1QA	HRG	0.01654
C1QA	FN1	0.017886
C1QA	C1R	0.06268
C1QA	CSPG4	0.0085178
C1QA	C1QC	0.44299
C1QA	DCN	0.036821
C1QA	C1QB	0.56372
C1QA	CD93	0.058741
C1QA	PTX3	0.031451
RGL1	HRAS	0.015541
LMO3	AIMP2	0.024278
LMO3	MDFI	0.026717
LMO3	LDB1	0.056247
LMO3	GABPB1	0.016862
LMO3	HNRNPC	0.053753
LMO3	RFX6	0.011065
LMO3	RORA	3.0634e-05
LMO3	ZBTB43	0.037413
LMO3	MBIP	0.17807
ERG	SETDB1	0.054248
ERG	ETV1	0.094451
ERG	JUN	0.076465
ERG	FLI1	0.13605
ERG	SPI1	0.066531
ERG	ETS2	0.22354
IGFBP6	TF	0.0077837
IGFBP6	UBQLN4	0.024394
IL6R	SRC	0.025959
IL6R	WWP2	0.01623
IL6R	WWP1	0.004098
IL6R	ERAP1	0.080872
IL6R	STAT3	0.060733
IL6R	MAGI1	0.054891
IL6R	IL6	0.11845
DCN	COL1A1	0.0085711
DCN	MMP3	0.010672
DCN	COL5A1	8.99e-05
DCN	COL1A2	0.00016556
DCN	WISP1	0.002724
DCN	MMP7	0.00016197
DCN	EGFR	0.0035219
DCN	AHSG	0.035352
DCN	COL4A6	0.00011075
DCN	MMP2	0.00034302
DCN	FN1	0.071334
DCN	TNF	0.011933
DCN	COL4A5	0.021965
DCN	THBS1	0.06569
DCN	COL4A3	0.084046
DCN	FLNA	0.078393
DCN	ELN	0.1198
DCN	PLA2G2A	0.037952
DCN	DPT	0.16554
DCN	C1QA	0.036821
DCN	COL4A4	0.044015
DCN	SFTPD	0.12632
SGMS1	ATXN1	0.031366
GNA14	SSTR2	0.033256
GNA14	OPRL1	0.039891
GNA14	CHRM2	0.0052375
GNA14	CXCR1	0.036197
GNA14	CCR1	0.070313
GNA14	CXCR2	0.13908
GNA14	ADRB2	0.14095
F13A1	F2	0.014797
F13A1	FN1	0.043214
F13A1	FGG	0.021681
C2	PSMA4	0.036776
C2	C5	0.081269
C2	C3	0.1576
TNFSF10	TNFRSF10C	0.0043589
TNFSF10	TNFRSF10D	3.6952e-05
TNFSF10	ACP5	0.05253
TLR2	HSP90B1	0.018293
TLR2	IRAK1	0.023818
TLR2	HRAS	0.025475
TLR2	TLR10	0.0024162
TLR2	MAPK8IP3	0.011268
TLR2	TOLLIP	0.032125
TLR2	TICAM1	0.053218
TLR2	PIK3R1	0.056037
TLR2	CD14	0.14057
TLR2	TLR1	0.20609
TLR2	MYD88	0.15137
CXCL12	MMP2	0.001958
CXCL12	ELANE	0.0058357
CXCL12	FN1	0.035897
CXCL12	CD4	0.093287
CXCL12	DPP4	0.010848
HLA-DRB1	HLA-DMA	0.51958
CRYAB	HSPB1	0.00045357
CRYAB	CS	0.010659
CRYAB	BCL2L1	0.0072655
CRYAB	PSMA3	0.019045
CRYAB	CRYGC	0.0022588
CRYAB	EPB41	0.012729
CRYAB	TTN	0.014401
CRYAB	BMPR2	0.040168
ANXA1	KRT8	0.00015423
ANXA1	EGFR	1.3771e-06
ANXA1	SRC	0.031504
ANXA1	TGM2	0.043537
ANXA1	DYSF	0.047851
ANXA1	FPR1	0.067997
EGR1	CDKN2A	0.030846
EGR1	PITX1	0.056278
EGR1	CSNK2A1	0.088524
EGR1	TP53	0.010578
EGR1	PSMA3	0.0072214
EGR1	CREBBP	0.012544
EGR1	EP300	0.012372
EGR1	NFATC2	0.022944
EGR1	CEBPB	0.080767
EGR1	JUN	0.18234
COL4A4	MMP9	0.059344
COL4A4	SERPINE2	0.06538
COL4A4	OSM	0.00083608
COL4A4	FN1	0.0033812
COL4A4	ANTXR2	0.065314
COL4A4	DCN	0.044015
COL4A4	CD93	0.11752
CASP1	PARP1	0.04694
CASP1	TFAP2A	0.040768
CASP1	PAK1	0.030421
CASP1	EGFR	0.0064878
CASP1	BCAP31	0.00029872
CASP1	BCL2L1	7.3822e-05
CASP1	MAPT	0.03603
CASP1	PSEN1	0.0307
CASP1	PSEN2	0.0094066
CASP1	CAST	0.080952
CASP1	NOD1	0.067548
CASP1	HTT	0.008902
CASP1	NLRP1	0.10508
CASP1	CARD8	0.24774
CASP1	NEDD4	0.040297
CASP1	CARD16	0.31186
CASP1	LMNA	0.044543
CASP1	IL18	0.14885
CASP1	NLRC4	0.21837
CASP1	FGF2	0.051743
CASP1	IL1B	0.081528
PF4	PROC	0.039109
PF4	CCL5	0.010929
PF4	SRGN	0.039053
PF4	LDLR	0.067824
PF4	SDC2	0.017843
PF4	FGF2	0.079441
PF4	THBD	0.10315
DUSP1	CKS1B	0.16551
DUSP1	SKP2	0.1141
DUSP1	HSPA4	0.01596
DUSP1	MAPK14	0.004726
DUSP1	MAPK12	0.019568
DUSP1	MAPK3	0.032709
DUSP1	UBB	0.053147
SHROOM3	DYNLL1	0.01228
GCHFR	GCH1	0.0019637
NEBL	ACTN1	0.010515
NEBL	MYPN	0.031292
NEBL	ACTB	0.00064356
NEBL	ZYX	0.014239
EPDR1	UBQLN4	0.016808
ADAMTSL4	DLK2	0.072881
ADAMTSL4	GLRX3	0.076546
ADAMTSL4	FHL3	0.007058
ADAMTSL4	DNPEP	0.017923
ADAMTSL4	PLSCR1	0.020864
ADAMTSL4	SORBS3	0.04955
ADAMTSL4	SPRY2	0.042387
ADAMTSL4	NTN4	0.12236
PIGA	DPM2	0.029918
PTGER2	PTGES	0.005147
PTGER2	PTGFR	0.057204
PTGER2	PTGDS	0.10937
RPGR	TUBG1	0.1186
RPGR	SLC25A10	0.075391
RPGR	NPM1	0.028269
RPGR	SMC3	0.040252
RPGR	SMC1A	0.0037028
RPGR	IFT88	0.12214
DAB2	CDK1	0.057325
DAB2	DVL3	0.039794
DAB2	MIB1	0.010353
DAB2	AP2M1	0.01686
DAB2	CSK	0.016605
DAB2	SRC	0.017912
DAB2	DIP2A	0.016662
DAB2	ITGB3	0.0074227
DAB2	TGFBR1	0.041393
DAB2	MYO6	0.025118
DAB2	PRKCB	0.063286
DAB2	PRKCD	0.083414
DAB2	SMURF2	0.072531
DAB2	TGFBR2	0.18113
DAB2	LRP2	0.045023
DAB2	FGR	0.15651
NCF4	TXN	0.0028385
NCF4	XRCC6	0.02492
NCF4	MSN	0.10497
NCF4	CYBB	0.313
NCF4	PRKCD	0.10166
NCF4	NCF1	0.28055
NCF4	NCF2	0.28152
GATA6	MED1	0.059846
GATA6	EP300	0.0078435
GATA6	HHEX	0.073724
GATA6	NKX2-1	0.04376
RHOJ	PAK1	0.1578
RHOJ	TGFBR1	0.013212
RHOJ	SMAD4	0.013087
RHOJ	WAS	0.013258
RHOJ	DOCK8	0.069568
CREB5	JUN	0.12629
ROS1	PTPN6	0.082416
TIE1	PIK3R1	0.080686
TIE1	TEK	0.341
APOD	APOA2	0.0041999
APOD	LEPR	0.0024968
TBX2	NKX2-5	0.006285
HLA-DPB1	CD74	0.18244
HLA-DPB1	HLA-DPA1	0.20527
CCR1	CCL26	0.017471
CCR1	STAT1	0.0032454
CCR1	PLP2	0.0045035
CCR1	CCL7	0.022653
CCR1	TPST1	0.0031686
CCR1	JAK1	0.046931
CCR1	STAT3	0.047732
CCR1	TPST2	0.065401
CCR1	CCL5	0.08741
CCR1	CCL8	0.17215
CCR1	CCL4	0.16657
CCR1	GNA14	0.070313
CCR1	CCL23	0.17724
CCR1	CCL2	0.21023
MS4A2	HSP90AA1	0.056634
MS4A2	AKT1	0.027597
MS4A2	SYK	0.020356
MS4A2	LYN	0.033575
MS4A2	PRKCD	0.084016
MS4A2	PTPN6	0.11562
MS4A2	FCER1A	0.19581
ANK3	HOOK1	0.0074083
ANK3	FADD	0.046193
ANK3	SCN2A	0.040986
ANK3	KCNC1	0.053221
ANK3	SPTBN4	0.04338
ANK3	PIK3R1	0.090739
ANK3	FAS	0.07653
ANK3	SCNN1B	0.0791
SDC4	MDK	0.04233
SDC4	CASK	0.07756
SDC4	PRKCA	0.001225
SDC4	PXN	0.047559
SDC4	CCL5	0.0082406
SDC4	TGFB1I1	0.034421
SDC4	PRKCD	0.14783
SDC4	SDCBP	0.11015
AMOTL2	NDC80	0.10277
AMOTL2	KRT15	0.020653
AMOTL2	MAGOHB	0.041335
AMOTL2	MAD1L1	0.0038098
AMOTL2	KRT20	0.016957
AMOTL2	MPP1	0.015677
AMOTL2	GNG11	0.12827
CXCL1	MMP9	6.6791e-05
CXCL1	CXCR1	0.070052
CXCL1	CXCR2	0.095241
FERMT2	FBLIM1	0.0089472
DUSP6	MDFI	0.010844
DUSP6	TEX11	0.031229
DUSP6	MAPK3	0.0066191
FGF2	CXCL13	0.051824
FGF2	CSNK2A1	0.05037
FGF2	PRMT1	0.044734
FGF2	CSNK2B	0.028419
FGF2	RPS19	0.031978
FGF2	CEP57	0.0093521
FGF2	API5	0.0088953
FGF2	RPL6	0.0071838
FGF2	FGFRL1	0.012247
FGF2	CSNK2A2	0.012118
FGF2	FGFR1	0.052411
FGF2	NRP1	0.011508
FGF2	GPC4	0.0011774
FGF2	CD44	0.053523
FGF2	RPS6KA3	0.057123
FGF2	SDC2	0.055166
FGF2	GPC3	0.078664
FGF2	CASP1	0.051743
FGF2	PF4	0.079441
FGF2	PTX3	0.11123
IRF1	HMGA1	0.053483
IRF1	STAT1	0.010064
IRF1	EP300	0.00038067
IRF1	NFKB1	0.1777
IRF1	IRF8	0.13186
IRF1	KAT2B	0.13158
TGFBR2	CCNB1	0.19233
TGFBR2	CDK1	0.13869
TGFBR2	PAK1	0.10893
TGFBR2	TRAP1	0.2347
TGFBR2	EIF3I	0.013143
TGFBR2	AP2B1	0.0020979
TGFBR2	PIK3R2	0.1183
TGFBR2	STRAP	0.088218
TGFBR2	SNX6	0.0050803
TGFBR2	CCNB2	0.092994
TGFBR2	TSSK1B	0.042908
TGFBR2	DAXX	0.043531
TGFBR2	TGFBR1	0.011975
TGFBR2	SMAD4	0.012615
TGFBR2	CD44	0.03993
TGFBR2	PIK3R1	0.075878
TGFBR2	TGFB1I1	0.077658
TGFBR2	ENG	0.23613
TGFBR2	DAB2	0.18113
TGFBR2	OSR1	0.090783
TGFBR2	SMAD7	0.18614
TGFBR2	CLU	0.11197
TGFBR2	ARHGEF6	0.15346
TGFBR2	ACVRL1	0.23228
TGFBR2	TGFBR3	0.13377
TSPAN4	CLDN11	0.0057422
TSPAN4	CD9	0.00203
TSPAN4	ITGA3	0.069796
TSPAN4	CD81	0.36121
ID4	MYOD1	0.012999
ID4	TCF4	0.047434
ID4	ID3	0.066863
VWF	COL1A1	0.052677
VWF	COL1A2	0.025228
VWF	CALR	0.0051998
VWF	FURIN	4.5735e-06
VWF	F8	0.14431
CITED2	TFAP2A	0.092136
CITED2	TFAP2C	0.02335
CITED2	LHX2	0.080749
CITED2	HIF1A	0.014847
CITED2	LHX3	0.018041
CITED2	CREBBP	0.0040473
CITED2	EP300	0.012766
RGS2	NIPSNAP1	0.093422
RGS2	ARFGAP1	0.02964
RGS2	WDR74	0.055272
RGS2	PRKCSH	0.024577
RGS2	COPB2	0.0019036
RGS2	GNAS	0.046311
RGS2	DYNLL1	0.0068321
RGS2	SCN5A	0.023356
RGS2	GIT1	0.0084012
RGS2	COPB1	0.008511
RGS2	PRKCA	0.0071541
RGS2	ADRA1A	0.0023034
RGS2	PRKG1	0.04831
RGS2	CALM1	0.015039
RGS2	PRKCB	0.08528
RGS2	GNAQ	0.070904
GRK5	SNCG	0.0074342
GRK5	AVPR1B	0.0066905
GRK5	GIT1	0.0090484
GRK5	CHRM2	0.0025377
GRK5	RHO	0.012501
GRK5	SNCB	0.0087496
GRK5	DLGAP2	0.0050747
GRK5	TBXA2R	0.033475
GRK5	AGTR1	0.19122
GRK5	CAV1	0.25809
GRK5	ADRB2	0.1831
PAG1	SLC9A3R1	0.0498
PAG1	SHC1	0.003278
PAG1	HTRA2	0.0038647
PAG1	CSK	0.0059488
PAG1	GLS2	0.0060556
PAG1	RASA1	0.026081
PAG1	ZAP70	0.037233
PAG1	SYK	0.026863
PAG1	LYN	0.087656
PAG1	VAV1	0.063106
PAG1	LCP2	0.13839
PAG1	PTPN6	0.08545
PAG1	FYN	0.088976
EGR2	HCFC1	0.069953
EGR2	SOX10	0.030193
EGR2	ACP5	0.15258
ITLN1	LTF	1.9657e-05
TMOD1	NEB	0.02134
TMOD1	TPM3	0.012432
SPRY2	CBLC	0.049971
SPRY2	TRAF2	0.08163
