"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"CC"	"GO:0010369"	"chromocenter"	"4/979"	"15/19520"	0.00550413508353018	0.0295082797533701	0.0225315471255622	"OIP5/CBX5/SCMH1/SALL1"	4
"CC"	"GO:0016581"	"NuRD complex"	"4/979"	"15/19520"	0.00550413508353018	0.0295082797533701	0.0225315471255622	"HDAC1/RBBP7/CHD4/RBBP4"	4
"CC"	"GO:0031011"	"Ino80 complex"	"4/979"	"15/19520"	0.00550413508353018	0.0295082797533701	0.0225315471255622	"RUVBL1/INO80B/RUVBL2/YY1"	4
"CC"	"GO:0033202"	"DNA helicase complex"	"4/979"	"15/19520"	0.00550413508353018	0.0295082797533701	0.0225315471255622	"RUVBL1/INO80B/RUVBL2/YY1"	4
"CC"	"GO:0090545"	"CHD-type complex"	"4/979"	"15/19520"	0.00550413508353018	0.0295082797533701	0.0225315471255622	"HDAC1/RBBP7/CHD4/RBBP4"	4
"CC"	"GO:0000793"	"condensed chromosome"	"20/979"	"217/19520"	0.00654063230474689	0.0347433587564078	0.0265288804248546	"TOP2A/NCAPG/MAD2L1/CHEK1/CDT1/MAD1L1/ITGB3BP/BRCA1/H2AX/SUV39H1/TOPBP1/NDE1/MEAF6/UBE2I/TEX11/CDX2/CTCF/HMGB1/CEBPB/EID3"	20
"CC"	"GO:0036020"	"endolysosome membrane"	"4/979"	"16/19520"	0.00705124952418288	0.0367808421126296	0.0280846353737014	"TLR9/CLTA/TLR3/TLR8"	4
"CC"	"GO:0043194"	"axon initial segment"	"4/979"	"16/19520"	0.00705124952418288	0.0367808421126296	0.0280846353737014	"KCNQ3/SPTBN4/NRCAM/MAP2"	4
"CC"	"GO:0044291"	"cell-cell contact zone"	"9/979"	"69/19520"	0.00734639412725638	0.0379782339257272	0.0289989241865383	"SPTBN4/ANK2/TIAM1/PGM5/PIK3CA/KCNJ2/GJA5/GJA1/FXYD1"	9
"CC"	"GO:0032587"	"ruffle membrane"	"11/979"	"95/19520"	0.00794387623901237	0.0407035782512227	0.0310799070366576	"FAP/HIP1R/THEM4/SRC/TIAM1/RASGRP2/ADAM17/INPP5K/DLC1/SPRY4/MACF1"	11
"CC"	"GO:0034706"	"sodium channel complex"	"5/979"	"26/19520"	0.00856964899248948	0.0431854965710446	0.0329750178344491	"SCNN1A/SCNN1D/CACNA1G/SCNN1B/SCNN1G"	5
"CC"	"GO:0034708"	"methyltransferase complex"	"11/979"	"96/19520"	0.00857743023431801	0.0431854965710446	0.0329750178344491	"EZH2/RBBP7/EED/RUVBL1/E2F6/CBX5/RBBP4/RUVBL2/HCFC1/TAF1/SIRT1"	11
"CC"	"GO:0032993"	"protein-DNA complex"	"19/979"	"208/19520"	0.00866040243436703	0.0432273535301596	0.0330069784249923	"MCM2/MCM3/PRIM1/MCM5/MCM7/MCM6/H2AX/POLA1/GTF2E1/GTF2A1/BRF2/SPHK2/TERT/XRCC6/TBP/SP1/GTF2B/XPA/NFYB"	19
"MF"	"GO:0140297"	"DNA-binding transcription factor binding"	"80/980"	"376/18337"	4.24971842036309e-27	3.73550249149916e-24	2.90770207709054e-24	"SOX9/FHL2/GMNN/HSPB1/HDAC1/HMGA1/TRIM24/VDR/PARK7/SMARCA4/ZNHIT3/TP53/HDAC3/CBX5/CHD4/SMARCB1/TCF3/NSD1/ZFPM1/DAXX/HCFC1/CTBP1/HNF4A/MYOD1/GTF2A1/TAF1/SRC/PTMA/CREBBP/HDAC7/GFI1B/HDAC5/PTPRT/STAT5B/TBP/WBP2/PIAS2/LYAR/TMF1/NCOR1/PSMD9/GTF2H1/HMGB1/SIN3A/RXRA/TLE1/GTF2A2/PRMT2/NR1H2/SP1/GTF2B/SKI/TLE2/HEY2/TLE5/TP53BP2/SIRT1/TGFB1I1/FOXP1/JMJD1C/SPI1/CRY1/TLE4/PPARGC1B/NFYB/NR4A1/DDX5/CEBPB/PPARGC1A/NCOA1/JUN/PIAS1/OASL/TACC1/ZFPM2/PPARG/ARRB1/MYC/NR4A3/TCF21"	80
"MF"	"GO:0003712"	"transcription coregulator activity"	"81/980"	"480/18337"	1.39756050243788e-20	6.14227840821447e-18	4.7811280346559e-18	"EZH2/FHL2/GMNN/MUC1/KDM5B/HDAC1/HMGA1/DNMT3B/TRIM24/TRIM27/PARK7/SND1/BRCA1/SMARCA4/HTATIP2/RUVBL1/PHF12/PCBD1/PBXIP1/CCAR1/HDAC3/SUPT3H/HR/C1QBP/SMARCB1/CBFB/TRIM31/WNT4/NSD1/ZFPM1/PHB/RUVBL2/CBFA2T2/DAXX/HCFC1/PARP10/CTBP1/ZBED1/RNF4/IL31RA/SMYD1/CREBBP/PFDN5/CAMTA2/WBP2/PIAS2/PER2/TMF1/NCOR1/BIRC2/PSMD9/HMGB1/SIN3A/TLE1/RUNX1T1/PRMT2/RYBP/TRIM25/EID2B/PHF10/TLE2/TLE5/SIRT1/TGFB1I1/PSIP1/JMJD1C/TLE4/PPARGC1B/CALCOCO1/BTG1/PPARGC1A/NCOA1/PIAS1/CITED2/SAP18/KAT2B/TACC1/ZFPM2/HYAL2/CBFA2T3/ARRB1"	81
"MF"	"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	"56/980"	"271/18337"	1.16721601682995e-18	3.41994292931176e-16	2.66207161733147e-16	"HSPB1/HDAC1/HMGA1/TRIM24/VDR/PARK7/SMARCA4/ZNHIT3/HDAC3/CHD4/SMARCB1/TCF3/NSD1/ZFPM1/DAXX/HNF4A/MYOD1/GTF2A1/TAF1/SRC/CREBBP/PTPRT/STAT5B/TBP/WBP2/TMF1/NCOR1/GTF2H1/SIN3A/RXRA/GTF2A2/PRMT2/NR1H2/SP1/GTF2B/HEY2/TP53BP2/SIRT1/TGFB1I1/FOXP1/JMJD1C/SPI1/CRY1/PPARGC1B/NR4A1/DDX5/CEBPB/PPARGC1A/NCOA1/JUN/OASL/TACC1/PPARG/ARRB1/NR4A3/TCF21"	56
"MF"	"GO:0001216"	"DNA-binding transcription activator activity"	"74/980"	"447/18337"	2.11685584371246e-18	4.65179071655813e-16	3.62093762740289e-16	"SOX9/HOXB7/SOX4/SOX11/HOXA10/TFAP2C/E2F3/POU3F2/PAX9/DLX5/HOXB2/HOXA1/HOXC13/PAX5/TP53/E2F1/ZBTB7B/GCM1/ESRRG/SATB2/HOXB3/TP63/TP73/HOXD4/POU2F3/TCF3/ZNF76/HNF4A/MYOD1/ZBED1/E2F4/CEBPE/SIX3/GFI1B/STAT5B/FOXO4/HOXA7/ELK3/ELF1/NR1H2/SP1/NFKB1/LITAF/STAT6/MAFB/KLF13/ZNF24/SPI1/MSX1/GATA2/NFIA/NFYB/NR4A1/CEBPB/NR5A2/PBX1/FOSL2/JUN/FOXO1/SOX18/TCF4/KLF10/PLAGL1/FOXF2/JUNB/ETS1/MYC/ERG/CEBPD/HOXA5/NR4A3/TCF21/ZBTB16/FOSB"	74
"MF"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"73/980"	"443/18337"	4.73073180944986e-18	8.31662652101286e-16	6.47363300240507e-16	"SOX9/HOXB7/SOX4/SOX11/HOXA10/TFAP2C/E2F3/POU3F2/PAX9/DLX5/HOXB2/HOXA1/HOXC13/PAX5/TP53/ZBTB7B/GCM1/ESRRG/SATB2/HOXB3/TP63/TP73/HOXD4/POU2F3/TCF3/ZNF76/HNF4A/MYOD1/ZBED1/E2F4/CEBPE/SIX3/GFI1B/STAT5B/FOXO4/HOXA7/ELK3/ELF1/NR1H2/SP1/NFKB1/LITAF/STAT6/MAFB/KLF13/ZNF24/SPI1/MSX1/GATA2/NFIA/NFYB/NR4A1/CEBPB/NR5A2/PBX1/FOSL2/JUN/FOXO1/SOX18/TCF4/KLF10/PLAGL1/FOXF2/JUNB/ETS1/MYC/ERG/CEBPD/HOXA5/NR4A3/TCF21/ZBTB16/FOSB"	73
"MF"	"GO:0051427"	"hormone receptor binding"	"42/980"	"173/18337"	5.88392977101394e-17	8.61995711453542e-15	6.70974447571765e-15	"HMGA1/TRIM24/VDR/PARK7/SMARCA4/ZNHIT3/PSMC5/NSD1/NPPA/DAXX/MYOD1/TYK2/TAF1/SRC/STAT5B/WBP2/TMF1/NCOR1/GTF2H1/RXRA/PRMT2/NR1H2/GTF2B/SIRT1/TGFB1I1/FOXP1/JMJD1C/CRY1/PPARGC1B/NR4A1/DDX5/CEBPB/PPARGC1A/NCOA1/OASL/TACC1/FYN/PPARG/ARRB1/NR4A3/TCF21/SOCS2"	42
"MF"	"GO:0035257"	"nuclear hormone receptor binding"	"37/980"	"140/18337"	2.1853890778817e-16	2.74422428494002e-14	2.13609458740317e-14	"HMGA1/TRIM24/VDR/PARK7/SMARCA4/ZNHIT3/NSD1/DAXX/MYOD1/TAF1/SRC/STAT5B/WBP2/TMF1/NCOR1/GTF2H1/RXRA/PRMT2/NR1H2/GTF2B/SIRT1/TGFB1I1/FOXP1/JMJD1C/CRY1/PPARGC1B/NR4A1/DDX5/CEBPB/PPARGC1A/NCOA1/OASL/TACC1/PPARG/ARRB1/NR4A3/TCF21"	37
"MF"	"GO:0042826"	"histone deacetylase binding"	"31/980"	"113/18337"	1.94730226160835e-14	2.13959835994218e-12	1.66545588163872e-12	"TOP2A/GMNN/HOXA10/HDAC1/DNMT3B/ANKRA2/TP53/HDAC3/SMG5/CBX5/ZBTB7B/MAGEA1/CHD4/GCM1/SATB2/RBBP4/PHB/HDAC6/HDAC5/TRAF6/CAMTA2/NCOR1/PRDM1/SP1/MAPK8/HEY2/HIC1/CRY1/CEBPB/KAT2B/TCF21"	31
"MF"	"GO:0003714"	"transcription corepressor activity"	"39/980"	"182/18337"	6.30437796417438e-14	6.15727581167698e-12	4.79280196106824e-12	"EZH2/FHL2/GMNN/KDM5B/HDAC1/DNMT3B/SMARCA4/PHF12/PBXIP1/CCAR1/HDAC3/C1QBP/WNT4/NSD1/ZFPM1/PHB/RUVBL2/CBFA2T2/DAXX/PARP10/CTBP1/SMYD1/CREBBP/PFDN5/NCOR1/SIN3A/TLE1/RUNX1T1/RYBP/EID2B/TLE2/TLE5/SIRT1/TLE4/PIAS1/CITED2/SAP18/ZFPM2/CBFA2T3"	39
"MF"	"GO:0016922"	"nuclear receptor binding"	"27/980"	"97/18337"	6.42831959114772e-13	5.65049292061885e-11	4.39832393078528e-11	"HMGA1/TRIM24/VDR/PARK7/SMARCA4/NSD1/DAXX/SRC/STAT5B/WBP2/TMF1/RXRA/PRMT2/NR1H2/TGFB1I1/FOXP1/PPARGC1B/NR4A1/DDX5/CEBPB/PPARGC1A/NCOA1/TACC1/PPARG/ARRB1/NR4A3/TCF21"	27
"MF"	"GO:0070491"	"repressing transcription factor binding"	"23/980"	"71/18337"	9.73014132225621e-13	7.77526747478474e-11	6.05224101384358e-11	"GMNN/HDAC1/PARK7/CBX5/CHD4/TCF3/CTBP1/GTF2A1/HDAC7/HDAC5/TBP/HMGB1/SIN3A/TLE1/GTF2A2/SP1/SKI/TLE2/TLE5/TLE4/NFYB/PPARG/MYC"	23
"MF"	"GO:0019902"	"phosphatase binding"	"38/980"	"193/18337"	2.14089979406965e-12	1.56820909915602e-10	1.2206884790748e-10	"RCAN3/SLC6A3/SYTL2/PIK3R2/TP53/SMG5/PPP1R9A/AKT1/SH3GL1/PPP1CA/PHACTR4/SMG7/TSC2/TRPC4AP/SPTBN4/VCP/AKAP5/PTPRT/ADCY8/FER/SIGLEC11/SNX3/AKAP11/PPP2R2A/MAPK1/STAT6/CD33/SHOC2/CRY2/PHACTR1/CRY1/IRS2/PIK3R1/FOXO1/PHACTR3/PPARG/LILRB2/CDH5"	38
"MF"	"GO:0001227"	"DNA-binding transcription repressor activity, RNA polymerase II-specific"	"49/980"	"307/18337"	5.44890011351947e-12	3.68429476906432e-10	2.86784216501025e-10	"BCL11A/TFAP2C/GTF2IRD1/AEBP1/E2F6/ZNF205/FOXP4/ZBTB33/HOXB8/ZBTB25/TCF3/ZNF764/CDX2/NFATC4/SALL1/CTCF/ZBTB32/BCL6B/ZNF439/ZNF148/ZBTB2/YY1/ELK3/PRDM1/ZNF559/SKI/NFKB1/HEY2/MXI1/IRF8/FOXP1/SPI1/HIC1/MSX1/CEBPB/ETS2/BCL6/JUN/JDP2/SATB1/MXD1/NR2F1/PLAGL1/PPARG/HEY1/MYC/DACH1/TCF21/ZBTB16"	49
"MF"	"GO:0001217"	"DNA-binding transcription repressor activity"	"49/980"	"309/18337"	6.94703048539803e-12	4.36174271190348e-10	3.39516527481859e-10	"BCL11A/TFAP2C/GTF2IRD1/AEBP1/E2F6/ZNF205/FOXP4/ZBTB33/HOXB8/ZBTB25/TCF3/ZNF764/CDX2/NFATC4/SALL1/CTCF/ZBTB32/BCL6B/ZNF439/ZNF148/ZBTB2/YY1/ELK3/PRDM1/ZNF559/SKI/NFKB1/HEY2/MXI1/IRF8/FOXP1/SPI1/HIC1/MSX1/CEBPB/ETS2/BCL6/JUN/JDP2/SATB1/MXD1/NR2F1/PLAGL1/PPARG/HEY1/MYC/DACH1/TCF21/ZBTB16"	49
"MF"	"GO:0035258"	"steroid hormone receptor binding"	"22/980"	"77/18337"	5.00536000503222e-11	2.93314096294888e-09	2.28314666896207e-09	"PARK7/SMARCA4/NSD1/DAXX/SRC/STAT5B/WBP2/TMF1/PRMT2/TGFB1I1/FOXP1/PPARGC1B/NR4A1/DDX5/CEBPB/PPARGC1A/NCOA1/TACC1/PPARG/ARRB1/NR4A3/TCF21"	22
"MF"	"GO:0003713"	"transcription coactivator activity"	"42/980"	"258/18337"	9.5945587400924e-11	5.27101070783826e-09	4.10293630332899e-09	"HMGA1/TRIM24/TRIM27/PARK7/BRCA1/SMARCA4/HTATIP2/RUVBL1/PCBD1/CCAR1/SUPT3H/SMARCB1/CBFB/TRIM31/DAXX/HCFC1/ZBED1/RNF4/IL31RA/CREBBP/CAMTA2/WBP2/PER2/TMF1/BIRC2/PSMD9/HMGB1/SIN3A/PRMT2/TRIM25/SIRT1/TGFB1I1/PPARGC1B/CALCOCO1/PPARGC1A/NCOA1/CITED2/KAT2B/TACC1/ZFPM2/HYAL2/ARRB1"	42
"MF"	"GO:0001046"	"core promoter sequence-specific DNA binding"	"15/980"	"40/18337"	8.51122349491044e-10	4.40080320707428e-08	3.42556982767293e-08	"MMP12/EZH2/HDAC1/SMARCA4/TP53/SMARCB1/RUVBL2/GTF2A1/TAF1/TBP/GTF2B/FOXP1/CEBPB/KLF10/MYC"	15
"MF"	"GO:0019903"	"protein phosphatase binding"	"28/980"	"148/18337"	4.34596144036926e-09	2.12227783671366e-07	1.65197364692399e-07	"SLC6A3/PIK3R2/TP53/SMG5/PPP1R9A/AKT1/PPP1CA/PHACTR4/SMG7/VCP/AKAP5/PTPRT/ADCY8/FER/SNX3/AKAP11/PPP2R2A/STAT6/CD33/SHOC2/PHACTR1/IRS2/PIK3R1/FOXO1/PHACTR3/PPARG/LILRB2/CDH5"	28
"MF"	"GO:0140296"	"general transcription initiation factor binding"	"15/980"	"45/18337"	5.67150826183307e-09	2.62381882218488e-07	2.04237139622798e-07	"PSMC1/RUVBL1/TP53/PSMC5/ERCC4/RUVBL2/GTF2A1/TAF1/BRF2/THRA/CAND2/TBP/GTF2A2/GTF2B/TCF4"	15
"MF"	"GO:0002039"	"p53 binding"	"18/980"	"66/18337"	6.4882692049187e-09	2.85159431556177e-07	2.21967104378798e-07	"MUC1/HDAC1/TRIM24/SMARCA4/TRIAP1/TP53/TEP1/SMARCB1/TP63/TP73/RFFL/DAXX/TAF1/CREBBP/NTRK3/TP53BP2/SIRT1/MSX1"	18
"MF"	"GO:0008022"	"protein C-terminus binding"	"31/980"	"185/18337"	1.36184507260055e-08	5.70029437531373e-07	4.43708920897423e-07	"TOP2A/MAD2L1/ITGB3BP/CDK7/PPP1R9A/ERCC2/PCGF1/SH3GL1/VTA1/TOPBP1/ERCC4/PHB/CTBP1/SRC/TERT/XRCC6/BAIAP2/SP1/TNNI3K/VPS4B/SIRT1/PPP2CA/CALCOCO1/PIAS1/TCF4/SHANK3/CCN2/PPARG/TNFAIP3/ID1/ZBTB16"	31
"MF"	"GO:0017025"	"TBP-class protein binding"	"11/980"	"26/18337"	3.53800666222168e-08	1.41359448004221e-06	1.10033700021248e-06	"PSMC1/RUVBL1/PSMC5/RUVBL2/GTF2A1/TAF1/BRF2/THRA/CAND2/GTF2A2/GTF2B"	11
"MF"	"GO:0004879"	"nuclear receptor activity"	"15/980"	"52/18337"	5.1810107074213e-08	1.89754517159305e-06	1.47704252623853e-06	"VDR/ESRRG/ESRRA/HNF4A/THRA/RXRA/NR1H2/RORA/NR2F2/NR4A1/THRB/NR5A2/NR2F1/PPARG/NR4A3"	15
"MF"	"GO:0098531"	"ligand-activated transcription factor activity"	"15/980"	"52/18337"	5.1810107074213e-08	1.89754517159305e-06	1.47704252623853e-06	"VDR/ESRRG/ESRRA/HNF4A/THRA/RXRA/NR1H2/RORA/NR2F2/NR4A1/THRB/NR5A2/NR2F1/PPARG/NR4A3"	15
"MF"	"GO:0004713"	"protein tyrosine kinase activity"	"24/980"	"135/18337"	1.86913329151695e-07	6.4881377599244e-06	5.0503437446271e-06	"MELK/EPHB3/MST1R/EFNB3/STK16/RET/TYK2/SRC/BLK/NTRK3/FER/EPHB6/AXL/ZAP70/RIPK2/IGF1R/TXK/BTK/ITK/KIT/TIE1/FYN/TEK/EFEMP1"	24
"MF"	"GO:1990782"	"protein tyrosine kinase binding"	"20/980"	"98/18337"	1.9191306229583e-07	6.4881377599244e-06	5.0503437446271e-06	"MST1/NOX4/TREM2/PIK3R2/TP53/SHC1/KHDRBS1/GRM5/DUSP22/TIAM1/DUSP3/CRK/PIK3R1/SH2B3/GAB2/GAS6/CD247/HYAL2/ANGPT1/CDH5"	20
"MF"	"GO:0051219"	"phosphoprotein binding"	"18/980"	"87/18337"	6.2881650764473e-07	2.04714707488784e-05	1.59349212463577e-05	"SFN/PIK3R2/SHC1/PTPN3/PRKCSH/SRC/PTPN5/PTPN6/PAFAH1B1/ZAP70/MAPK1/CRK/PIK3R3/PLCG2/PKD2/PIK3R1/NEDD4/ARRB1"	18
"MF"	"GO:0044389"	"ubiquitin-like protein ligase binding"	"39/980"	"312/18337"	7.09907525396189e-07	2.22860255294018e-05	1.73473643423881e-05	"AURKA/CHEK2/ANKRA2/BRCA1/TP53/HSPA9/SMG5/SNX9/NAE1/SUMO4/RFFL/DAXX/HDAC6/IKBKG/MYOD1/SRC/RNF31/VCP/PTPRN/TRAF6/RALA/PIAS2/MOAP1/CD40/TRIB2/SKI/FBXO7/RTN4/CRK/CUL3/LAPTM5/CEBPB/PPARGC1A/JUN/PIAS1/FOXO1/PRKAR2B/CCDC50/ARRB1"	39
"MF"	"GO:0019207"	"kinase regulator activity"	"31/980"	"220/18337"	7.57965412749938e-07	2.29741930278343e-05	1.78830315167862e-05	"SFN/CCNA2/DBF4/HSPB1/CDKN2C/MNAT1/HEXIM2/PIK3R2/IBTK/DAXX/MTCP1/CAMK2N2/CCNB2/GRM5/AKAP11/HMGB1/CCNH/TRIB2/CCNA1/HEXIM1/PIK3R3/PIK3CA/PIK3R1/SPRY4/KAT2B/GAS6/PRKAR2B/HYAL2/SH3BP5/CAMK2N1/SOCS2"	31
"MF"	"GO:0019199"	"transmembrane receptor protein kinase activity"	"17/980"	"80/18337"	8.62615519394321e-07	2.52746347182536e-05	1.96736872844319e-05	"EPHB3/MST1R/EFNB3/RET/NTRK3/EPHB6/AXL/IGF1R/ENG/LTBP4/KIT/TGFBR2/TIE1/TEK/ACVRL1/EFEMP1/TGFBR3"	17
"MF"	"GO:0050681"	"androgen receptor binding"	"10/980"	"28/18337"	9.86033823051233e-07	2.79588300149043e-05	2.17630555172598e-05	"PARK7/SMARCA4/NSD1/DAXX/TMF1/PRMT2/TGFB1I1/FOXP1/DDX5/TCF21"	10
"MF"	"GO:1990841"	"promoter-specific chromatin binding"	"14/980"	"58/18337"	1.57923454991214e-06	4.3379599042899e-05	3.37665282053582e-05	"EZH2/HDAC1/DNMT1/TP53/PCGF1/ERCC4/MYOD1/E2F4/FOXO4/PRDM1/GTF2B/SIRT1/DDX5/PPARGC1A"	14
"MF"	"GO:0000979"	"RNA polymerase II core promoter sequence-specific DNA binding"	"8/980"	"18/18337"	1.75115558515651e-06	4.66444169500779e-05	3.6307851047902e-05	"EZH2/HDAC1/RUVBL2/GTF2A1/TAF1/TBP/GTF2B/CEBPB"	8
"MF"	"GO:0031490"	"chromatin DNA binding"	"19/980"	"103/18337"	1.9542307873914e-06	5.05226135916776e-05	3.93266257524585e-05	"EZH2/HDAC1/HMGN1/SMARCA4/HR/CHD4/SMARCB1/HMGN2/RBBP4/RUVBL2/MYOD1/CTCF/CREBBP/THRA/WBP2/JMJD1C/THRB/PPARGC1A/BCL6"	19
"MF"	"GO:0031625"	"ubiquitin protein ligase binding"	"36/980"	"293/18337"	2.8226440041348e-06	7.0511771814625e-05	5.48861166151802e-05	"AURKA/CHEK2/ANKRA2/BRCA1/TP53/HSPA9/SMG5/SNX9/NAE1/RFFL/DAXX/HDAC6/IKBKG/MYOD1/SRC/RNF31/VCP/TRAF6/RALA/PIAS2/MOAP1/CD40/TRIB2/SKI/FBXO7/RTN4/CRK/CUL3/LAPTM5/PPARGC1A/JUN/PIAS1/FOXO1/PRKAR2B/CCDC50/ARRB1"	36
"MF"	"GO:0033613"	"activating transcription factor binding"	"16/980"	"78/18337"	2.95200496289099e-06	7.0511771814625e-05	5.48861166151802e-05	"HDAC1/TCF3/ZFPM1/HCFC1/HNF4A/MYOD1/PTMA/CREBBP/HDAC7/LYAR/NCOR1/SIN3A/HEY2/JUN/PPARG/MYC"	16
"MF"	"GO:0001221"	"transcription coregulator binding"	"14/980"	"61/18337"	3.0173023669641e-06	7.0511771814625e-05	5.48861166151802e-05	"EZH2/EED/PHF12/HDAC3/UBE2I/HDAC6/CTBP1/TERT/SIX3/PER2/CDK9/RORA/THRB/FOXO1"	14
"MF"	"GO:0042169"	"SH2 domain binding"	"11/980"	"38/18337"	3.0482904766277e-06	7.0511771814625e-05	5.48861166151802e-05	"LAX1/SIT1/KHDRBS1/SRC/LAT2/PTPN6/CRK/KHDRBS2/DLC1/PAG1/KIT"	11
"MF"	"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"12/980"	"46/18337"	3.65054017734179e-06	8.22775593816265e-05	6.40445645147683e-05	"MELK/STK16/TYK2/SRC/BLK/FER/ZAP70/RIPK2/TXK/BTK/ITK/FYN"	12
"MF"	"GO:0005080"	"protein kinase C binding"	"13/980"	"54/18337"	3.8379489786362e-06	8.43389288055304e-05	6.56491272661455e-05	"TOP2A/NELL1/HSPB1/PRKCSH/C1QBP/AKT1/AVPR1B/PARD6A/SRC/HDAC7/HDAC5/AVPR1A/GRK5"	13
"MF"	"GO:0045309"	"protein phosphorylated amino acid binding"	"13/980"	"56/18337"	5.92591440807777e-06	0.000124155282558026	9.66420377973974e-05	"PIK3R2/SHC1/PTPN3/PTPN5/PTPN6/ZAP70/MAPK1/CRK/PIK3R3/PLCG2/PIK3R1/NEDD4/ARRB1"	13
"MF"	"GO:0004674"	"protein serine/threonine kinase activity"	"46/980"	"430/18337"	5.9323343201787e-06	0.000124155282558026	9.66420377973974e-05	"MELK/AURKA/CHEK1/ITPKA/CHEK2/PLK4/FASTK/UHMK1/HTATIP2/CDK7/ATR/VRK1/STK36/CSNK1D/AKT1/STK16/CAMK2B/TSSK1B/CDK20/TAF1/KSR2/PRKD1/MAPK11/CDK9/PRKCE/RAF1/TNNI3K/RIPK2/MAPK8/MAPK1/SNRK/MKNK2/PIK3CA/NEK3/AKT3/RPS6KA2/PPM1D/ENG/IRAK3/PRKCH/LTBP4/TGFBR2/GRK5/MAP3K8/ACVRL1/TGFBR3"	46
"MF"	"GO:0004725"	"protein tyrosine phosphatase activity"	"18/980"	"102/18337"	6.94038552052252e-06	0.000141874392384635	0.000110434530926307	"PTPRU/DUSP9/CDC25C/PTPN3/CDC14B/PTPN5/PTPRT/CDC14A/PTPN6/DUSP22/DUSP7/DUSP3/DUSP2/PTPRN2/PTPN21/PTPRC/DUSP1/PTPRB"	18
"MF"	"GO:0019887"	"protein kinase regulator activity"	"26/980"	"190/18337"	9.92806411753035e-06	0.000198335644529754	0.000154383772162553	"SFN/CCNA2/DBF4/HSPB1/CDKN2C/MNAT1/HEXIM2/IBTK/DAXX/MTCP1/CAMK2N2/CCNB2/GRM5/HMGB1/CCNH/TRIB2/CCNA1/HEXIM1/PIK3CA/SPRY4/KAT2B/GAS6/PRKAR2B/HYAL2/SH3BP5/CAMK2N1"	26
"MF"	"GO:0031593"	"polyubiquitin modification-dependent protein binding"	"12/980"	"51/18337"	1.16314625262459e-05	0.000227201234679336	0.000176852646597891	"BRCC3/PSMD4/BABAM2/UBQLN4/PARP10/HDAC6/IKBKG/VCP/UIMC1/TNIP1/ZRANB1/TNFAIP3"	12
"MF"	"GO:0046966"	"thyroid hormone receptor binding"	"9/980"	"29/18337"	1.30081773636338e-05	0.000248569302231176	0.000193485475660456	"ZNHIT3/NSD1/NCOR1/GTF2H1/PRMT2/GTF2B/JMJD1C/OASL/TACC1"	9
"MF"	"GO:0004860"	"protein kinase inhibitor activity"	"14/980"	"69/18337"	1.39021637811785e-05	0.000259719120025842	0.00020216445484318	"SFN/HSPB1/CDKN2C/HEXIM2/IBTK/CAMK2N2/TRIB2/HEXIM1/SPRY4/KAT2B/PRKAR2B/HYAL2/SH3BP5/CAMK2N1"	14
"MF"	"GO:0001784"	"phosphotyrosine residue binding"	"11/980"	"44/18337"	1.44648771373089e-05	0.000259719120025842	0.00020216445484318	"PIK3R2/SHC1/PTPN3/PTPN5/PTPN6/ZAP70/MAPK1/CRK/PIK3R3/PLCG2/PIK3R1"	11
"MF"	"GO:0017124"	"SH3 domain binding"	"20/980"	"128/18337"	1.46525363679465e-05	0.000259719120025842	0.00020216445484318	"ADAM12/HIP1R/ESPN/NOXA1/CRB3/SH3GL1/DOCK3/KHDRBS1/AKAP5/PTPN6/SH2D2A/ADAM17/CRK/TP53BP2/SHANK2/KHDRBS2/NCF1/SHANK3/GJA1/SH3BP5"	20
"MF"	"GO:0046965"	"retinoid X receptor binding"	"7/980"	"17/18337"	1.47735563154632e-05	0.000259719120025842	0.00020216445484318	"HMGA1/VDR/NSD1/NR1H2/NCOA1/TACC1/PPARG"	7
"MF"	"GO:0003688"	"DNA replication origin binding"	"8/980"	"23/18337"	1.54405162484236e-05	0.000266121838869889	0.000207148308802381	"MCM2/CDC6/MCM10/MCM3/MCM5/MCM7/MCM6/POLA1"	8
"MF"	"GO:0042975"	"peroxisome proliferator activated receptor binding"	"6/980"	"12/18337"	1.60542168833926e-05	0.000271378012317347	0.000211239695834113	"HMGA1/IKBKG/NFATC4/PRMT2/PPARGC1A/TACC1"	6
"MF"	"GO:0001222"	"transcription corepressor binding"	"9/980"	"30/18337"	1.77058202848679e-05	0.00028821140797035	0.000224342752147449	"EZH2/EED/PHF12/HDAC3/HDAC6/CTBP1/SIX3/PER2/RORA"	9
"MF"	"GO:0008157"	"protein phosphatase 1 binding"	"9/980"	"30/18337"	1.77058202848679e-05	0.00028821140797035	0.000224342752147449	"PPP1R9A/PPP1CA/PHACTR4/FER/AKAP11/SHOC2/PHACTR1/PHACTR3/LILRB2"	9
"MF"	"GO:0140416"	"transcription regulator inhibitor activity"	"7/980"	"18/18337"	2.30605385983855e-05	0.000368549335054198	0.000286877513664126	"MDFI/DAXX/TAF1/LYAR/SIN3A/ID1/ID4"	7
