"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"MF"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"89/1966"	"443/18337"	3.15769061778919e-09	1.01237474958211e-07	7.05066485630759e-08	"MYBL2/HOXA1/HOXB7/HOXC10/SOX9/SIX2/HOXC13/POU4F1/HOXD10/NKRF/PAX5/NEUROD1/TP63/ATF5/HNF4G/DLX3/RFXANK/KLF5/ZBED1/DLX2/ALX1/TP53/POU3F2/CDC5L/ZNF384/TP73/HOXB3/PBX2/HNF1A/HOXD4/MYOD1/E2F4/GATA1/OTX1/NR1I2/ZBTB17/HOXB1/GCM1/FOXH1/MEF2D/NR6A1/OTX2/HNF4A/PPARA/NR2E3/RREB1/ESR1/POU4F2/RXRB/ESRRB/PRDM2/MZF1/FOXO4/PLSCR1/FOSL2/MECOM/SMARCD3/RORB/ELK3/STAT3/ELF1/GATA3/MTF1/NFYB/NR5A2/NR1H2/FOXO1/PBX1/MEF2A/STAT6/REL/GATA2/SOX18/ETS1/NR3C1/NFKB1/CEBPA/NR4A1/NFIA/PGR/MEF2C/ZNF521/JUNB/EGR2/PLAGL1/KLF6/ZBTB16/KLF4/FOSB"	89
"MF"	"GO:0019199"	"transmembrane receptor protein kinase activity"	"28/1966"	"80/18337"	6.4294053932076e-09	2.00067967823931e-07	1.39336958985923e-07	"EFNA4/EPHB3/EPHA7/RET/EGFR/IGF1R/INSR/EPHA8/ALK/FGFRL1/FGFR1/FLT3/NTRK3/NRP2/LTK/NRP1/FLT1/PDGFRB/FLT4/ERBB4/CSF1R/AXL/BMPR2/KIT/ROS1/TIE1/TEK/EFEMP1"	28
"MF"	"GO:0004725"	"protein tyrosine phosphatase activity"	"32/1966"	"102/18337"	1.19280532031282e-08	3.53274049857455e-07	2.46037045965793e-07	"CDKN3/PTPRH/CDC25A/TIMM50/DUSP4/DUSP9/CDC25C/DUSP12/MTMR2/EYA1/DUSP10/PTPRA/PTPN5/PTPRJ/PTPN18/CDC14A/DUSP3/DUSP7/PTP4A1/PTPN12/DUSP16/DUSP22/PTPN4/PTPRD/PTPN22/DUSP5/UBASH3B/PTPN6/PTPN13/DUSP1/DUSP6/PTPRB"	32
"MF"	"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"21/1966"	"50/18337"	1.20206671029002e-08	3.53274049857455e-07	2.46037045965793e-07	"CCNB1/CCNA2/CKS1B/CKS2/CCNE2/CDK4/CCNF/CDK5R1/MNAT1/CASP3/CDKN2C/HEXIM2/CCNT1/CCNB2/CCNC/HEXIM1/CCNH/CDKN1C/CCND3/CDKN2B/CDKN1A"	21
"MF"	"GO:0045309"	"protein phosphorylated amino acid binding"	"22/1966"	"56/18337"	2.37160745947917e-08	6.78151538413233e-07	4.72297360351471e-07	"CBLC/SHC1/PIK3R2/IRS1/CRKL/PTPN5/MAPK3/ABL2/SHB/RASA1/PLCG2/ZAP70/PIK3R3/SYK/BCAR3/CRK/PIK3R1/SOCS3/SHC3/PTPN6/SH2D3C/HCK"	22
"MF"	"GO:0051019"	"mitogen-activated protein kinase binding"	"16/1966"	"32/18337"	3.22020102391119e-08	8.96571758762641e-07	6.24415711007709e-07	"DUSP4/DUSP9/PRMT1/DUSP10/MAPK14/NBR1/CDK5RAP3/PTPRJ/ATF7/DUSP7/DUSP16/DUSP5/PPM1D/ARRB2/DUSP1/DUSP6"	16
"MF"	"GO:0047485"	"protein N-terminus binding"	"32/1966"	"106/18337"	3.35113278873338e-08	9.09102177046133e-07	6.33142497196591e-07	"LRP8/SLC9A3R1/HDAC1/MEN1/MNAT1/SMARCC1/PDCD10/TARBP2/TBL1XR1/ZMYND8/PHB2/SUV39H1/TP53/GTF2H3/SMARCA4/RND2/ERCC2/YWHAQ/TERT/NBN/ERCC3/NCOA3/EXOC4/DAXX/NTSR1/NCOR2/EPB41/ALG2/SMARCE1/TRAF6/NCOA1/GLRX"	32
"MF"	"GO:0070491"	"repressing transcription factor binding"	"25/1966"	"71/18337"	3.58875585580316e-08	9.27402520833253e-07	6.45887737123945e-07	"HDAC1/STAT1/HDAC2/MTA1/ZMYND8/MKKS/TLE3/CHD4/MTA2/TTC8/TLE1/BCL2/PPARA/DMAP1/BBS4/HDAC5/STAT3/HDAC4/NFYB/TLE4/SKI/TCF7L2/TLE2/GATA6/PPARG"	25
"MF"	"GO:0004709"	"MAP kinase kinase kinase activity"	"14/1966"	"25/18337"	3.5939039087111e-08	9.27402520833253e-07	6.45887737123945e-07	"EGFR/MAP3K9/MAP3K13/MAP3K10/MAP3K1/MAP3K11/MAP3K6/MAP3K12/MAP3K5/RAF1/MAP3K3/RIPK1/MAP3K14/MAP3K8"	14
"MF"	"GO:0004857"	"enzyme inhibitor activity"	"77/1966"	"385/18337"	4.43075070447857e-08	1.11612720127103e-06	7.77324684996241e-07	"BIRC5/SPOCK1/PI3/GAPDH/SERPINH1/SERPINE2/GPS1/VIL1/CASP3/RTKN/COL6A3/CDKN2C/HEXIM2/CAMK2N2/PKIB/SPOCK3/AHSG/DFFA/DYNLL1/FAF2/PDE6G/WFDC2/PRDX3/IPO5/MAPK8IP1/PPP1R2/TNK2/PDC/ANGPTL3/GPS2/PSMF1/RECK/NCK1/TIMP4/PPP1R12A/HEXIM1/RENBP/CABIN1/CAST/PRNP/PPP1R12B/PPP1R10/PTN/CST3/LGALS3/COL4A3/SERPINA3/SLN/NAIP/TXNIP/PHACTR3/SPRED1/PEBP1/SKI/SERPINB9/CDKN1C/CDKN2B/SOCS3/A2M/TIMP2/PKIA/PZP/CDKN1A/GPC3/PKIG/SPRY2/SH3BP5/SERPING1/TIMP3/GAS6/C3/SPRY4/TFPI/PHACTR1/PLN/CAMK2N1/SLPI"	77
"MF"	"GO:0042826"	"histone deacetylase binding"	"33/1966"	"113/18337"	5.0335318454876e-08	1.2384829517502e-06	8.62539116729821e-07	"DNMT3B/MAGEA1/HDAC1/KAT2A/HDAC2/MTA1/HSP90AB1/RFXANK/SMG5/CHD4/HSP90AA1/TP53/SUDS3/NACC1/MTA2/DHX36/HDAC3/HDAC10/HDAC6/GCM1/MEF2D/NCOR2/TOP2B/HDAC5/TAL1/NCOR1/TRAF6/CAMTA2/HDAC4/MEF2A/CRY1/MEF2C/KLF4"	33
"MF"	"GO:0051219"	"phosphoprotein binding"	"28/1966"	"87/18337"	5.20408385539264e-08	1.25134561795578e-06	8.71497296357619e-07	"CBLC/SHC1/PIK3R2/IRS1/CRKL/MTOR/SRC/EPB41/PTPN5/RB1/MAPK3/ABL2/SHB/RASA1/PLCG2/ZAP70/PIK3R3/SYK/BCAR3/CRK/LYN/PIK3R1/UBASH3B/SOCS3/SHC3/PTPN6/SH2D3C/HCK"	28
"MF"	"GO:0003714"	"transcription corepressor activity"	"45/1966"	"182/18337"	5.82174751535705e-08	1.36875752694395e-06	9.53268599005833e-07	"DNMT3B/HDAC1/RUVBL2/APEX1/DNMT3A/MTA1/TBL1XR1/ZMYND8/CBFA2T2/CDYL/PPP1R13L/TLE3/MED1/SAP30/SMARCA4/MTA2/PAWR/UXT/CNOT7/HDAC3/DAXX/TLE1/MAP3K10/SMYD1/NSD1/NCOR2/CREBBP/RB1/GPS2/DMAP1/SPEN/PFDN5/ZMYND11/CREG1/NCOR1/NR0B2/HDAC4/TLE4/EID1/YAP1/ARID5A/TLE2/SAP18/TRIM22/ZFPM2"	45
"MF"	"GO:0035591"	"signaling adaptor activity"	"24/1966"	"70/18337"	1.20099415466315e-07	2.76228655572525e-06	1.92378926376249e-06	"STAP2/SHC1/IRS1/SH2B2/MAP2K2/RGS14/ABI2/MAPK8IP1/FRS2/MAVS/MAGI2/NCK1/SAV1/HOMER1/LAT/EPS8/SPAG9/CRK/SH3RF1/PIK3R1/GAB2/PAG1/SH2B3/SOCS2"	24
"MF"	"GO:0030695"	"GTPase regulator activity"	"87/1966"	"467/18337"	1.75029467644958e-07	3.9400250376248e-06	2.7440230089915e-06	"RACGAP1/THY1/ECT2/RCC1/RGS20/GPS1/FGD1/DNAJA3/RTKN/RGS4/RANBP1/RABGEF1/RABIF/EIF2B2/RUNDC3A/EGF/EPS8L1/GPSM2/PGAM5/CHML/SEC23A/PLCB1/RGS7/GDI2/EIF2B4/GDI1/DOCK3/SGSM3/RGS14/IPO5/ARHGAP1/WASL/DOCK1/TIAM2/TNK2/SBF1/AGAP2/SYNGAP1/NF1/FARP2/ARHGEF12/KALRN/GPS2/TBXA2R/AGFG1/PLCE1/MYCBP2/NRP1/RABGAP1/RAPGEF5/RAP1GAP/RAP1A/TIAM1/RASA1/ARHGAP21/GPSM1/RASGRP3/RASGRF1/RGL2/PTGIR/BCAR3/ARHGAP17/RAPGEF1/ITSN2/RASGRP2/RGS3/CHN1/SIRPA/ARHGAP10/RGS5/DOCK2/RGS16/ARHGDIB/RALGDS/RASGRP1/ARHGAP29/RAPGEF2/ADRB1/BNIP2/ELMO1/GNAQ/RGL1/RPGR/SH3BP5/SH2D3C/ARHGEF6/DLC1"	87
"MF"	"GO:0031490"	"chromatin DNA binding"	"30/1966"	"103/18337"	2.14757912932389e-07	4.73362233088473e-06	3.29672234764632e-06	"ACTL6A/H1-0/RCC1/HDAC1/H2AZ1/SMARCC1/RUVBL2/APEX1/HDAC2/MED1/CHD4/HMGN1/SMARCA4/HR/MTA2/MYOD1/GATA1/TOX4/CREBBP/THRA/RARA/EP300/HMGN3/SMARCE1/STAT3/JMJD1C/UTY/PPARGC1A/BCL6/THRB"	30
"MF"	"GO:0051020"	"GTPase binding"	"50/1966"	"222/18337"	2.59262259741157e-07	5.59794838379885e-06	3.89868059761138e-06	"BIRC5/ECT2/BNIP3/EPRS1/RCC1/ITPKA/NDRG1/FGD1/RTKN/POU4F1/RABGEF1/PAK2/DVL2/SH3GL1/PAK3/HSP90AA1/NXT1/CHML/GNB3/YBX1/SGSM3/EXOC4/ABI2/IPO5/IFT20/KIF3B/ARHGAP1/PEX5L/DAPK3/AIMP1/PLCE1/MYCBP2/RABGAP1/ATP6AP1/RAP1GAP/RNF41/RAP1A/RASA1/AP3M1/RASGRP3/RABGGTA/MYO1C/PPP1R9A/EPS8/FLNA/ARHGDIB/SPTBN1/EHD1/RASIP1/UNC13B"	50
"MF"	"GO:0005104"	"fibroblast growth factor receptor binding"	"13/1966"	"25/18337"	3.56861062365629e-07	7.55118007965672e-06	5.25900512959875e-06	"FGF6/FGF3/FRS3/FGF8/FGF17/FGF4/FGF5/FRS2/FGF18/FGF9/FGF2/KL/FLRT3"	13
"MF"	"GO:0030295"	"protein kinase activator activity"	"26/1966"	"84/18337"	3.67968958850797e-07	7.6335521267479e-06	5.31637298649242e-06	"TPX2/CCNB1/CKS1B/CKS2/DBF4/CD24/CDK5R1/MNAT1/PAK2/MLST8/EGF/CCNT1/TCL1A/INCENP/MARK2/MAP2K2/DAXX/GRM5/TCL1B/EPO/AGAP2/STK4/NRG3/CDKN1A/SPRY2/GAS6"	26
"MF"	"GO:0042169"	"SH2 domain binding"	"16/1966"	"38/18337"	6.35413915016313e-07	1.2608936596644e-05	8.78147012003859e-06	"LAX1/PTK2/IRS1/SIT1/SH2B2/SQSTM1/NLK/SRC/KHDRBS2/SYK/CRK/JAK2/PTPN6/KIT/PAG1/DLC1"	16
"MF"	"GO:0008330"	"protein tyrosine/threonine phosphatase activity"	"8/1966"	"10/18337"	6.35508816688834e-07	1.2608936596644e-05	8.78147012003859e-06	"DUSP4/DUSP9/DUSP10/DUSP7/DUSP16/DUSP5/DUSP1/DUSP6"	8
"MF"	"GO:0042974"	"retinoic acid receptor binding"	"13/1966"	"26/18337"	6.43556310225685e-07	1.2608936596644e-05	8.78147012003859e-06	"MED1/CNOT1/NCOA6/RARB/NSD1/NCOR2/PRMT2/NR0B2/NR1H2/NCOA1/ARID5A/TACC1/PPARG"	13
"MF"	"GO:0001618"	"virus receptor activity"	"24/1966"	"76/18337"	6.8105527295426e-07	1.3101026887011e-05	9.1241854749853e-06	"CDK1/CLDN1/BSG/ITGAV/ITGA2/CLDN6/EGFR/CR2/SIVA1/NCAM1/TNFRSF4/CD209/ITGB3/PLSCR1/CLEC4M/LAMP1/TNFRSF14/AXL/CD86/ITGA5/CLEC5A/EFNB2/ICAM1/MRC1"	24
"MF"	"GO:0019838"	"growth factor binding"	"35/1966"	"137/18337"	7.31614825815406e-07	1.38222943877268e-05	9.62651086599218e-06	"IL2RA/SRPX2/SHC1/ITGAV/FIBP/EGFR/RPS19/CEP57/IGF1R/API5/INSR/GLG1/FGFRL1/ITGB3/FGFR1/FLT3/NTRK3/NRP2/NRP1/FLT1/IL2RG/PDGFRB/FLT4/PTN/IL2RB/BMPR2/A2M/DUSP1/CCN1/TEK/LIFR/LRP2/KL/GHR/CD36"	35
"MF"	"GO:0005516"	"calmodulin binding"	"45/1966"	"198/18337"	7.74563204563664e-07	1.43769801829536e-05	1.00128207422819e-05	"ITPKA/RGS4/SPHK1/KCNQ5/ADD2/EGFR/CAMK2B/PLCB1/GAP43/NOS2/GRIN1/SLC8A2/SLC9A1/CAMK2A/MYO15A/ATP2B2/EPB41/SLC8A1/SLC8A3/AKAP5/TTN/CAMK2G/CAMK2D/MYH9/EEA1/ITPKB/MYO10/CAMK1/MAP6/ADD3/AKT1/ATP2B1/MKNK2/MYO1C/ADD1/SPTAN1/PPP3CA/GEM/RGS16/SPTBN1/TJP1/UNC13B/MYH10/AKAP12/NRGN"	45
"MF"	"GO:0035173"	"histone kinase activity"	"10/1966"	"16/18337"	8.54759610715205e-07	1.53488864132599e-05	1.06897030039617e-05	"AURKA/CDK1/CHEK1/AURKB/VRK1/CDK2/BAZ1B/PRKCA/PRKCB/JAK2"	10
"MF"	"GO:0030674"	"protein-macromolecule adaptor activity"	"55/1966"	"263/18337"	8.55939790531506e-07	1.53488864132599e-05	1.06897030039617e-05	"FSCN1/JUP/SLC9A3R1/STAP2/MEN1/NOLC1/PDCD6/SHC1/AP2M1/CDYL/DVL2/HIP1R/IRS1/ERCC2/SH2B2/MAP2K2/ANK1/DCAF7/NUFIP1/RGS14/ABI2/MAPK8IP1/VAMP1/SUN1/MAPT/SLC9A1/FRS2/MAVS/AP1M1/MYH9/MAGI2/BBS4/NCK1/INSC/ANK2/SH2D1B/SAV1/PEF1/HOMER1/LAT/EPS8/SPAG9/CRK/SH3RF1/PIK3R1/VTI1B/GAB2/PAG1/TRIM22/GAS6/SH2B3/SYNE1/SOCS2/CAV2/FLRT3"	55
"MF"	"GO:0140272"	"exogenous protein binding"	"24/1966"	"77/18337"	8.89651551773999e-07	1.56875223629482e-05	1.09255453726631e-05	"CDK1/CLDN1/BSG/ITGAV/ITGA2/CLDN6/EGFR/CR2/SIVA1/NCAM1/TNFRSF4/CD209/ITGB3/PLSCR1/CLEC4M/LAMP1/TNFRSF14/AXL/CD86/ITGA5/CLEC5A/EFNB2/ICAM1/MRC1"	24
"MF"	"GO:0019209"	"kinase activator activity"	"26/1966"	"90/18337"	1.6120356584539e-06	2.79595692892497e-05	1.94723893169583e-05	"TPX2/CCNB1/CKS1B/CKS2/DBF4/CD24/CDK5R1/MNAT1/PAK2/MLST8/EGF/CCNT1/TCL1A/INCENP/MARK2/MAP2K2/DAXX/GRM5/TCL1B/EPO/AGAP2/STK4/NRG3/CDKN1A/SPRY2/GAS6"	26
"MF"	"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"17/1966"	"45/18337"	1.77188109912868e-06	3.02362935948087e-05	2.10580096670641e-05	"CDKN3/DUSP4/DUSP9/DUSP12/MTMR2/DUSP10/SBF1/CDC14A/DUSP3/DUSP7/PTP4A1/DUSP16/DUSP22/PPM1F/DUSP5/DUSP1/DUSP6"	17
"MF"	"GO:0046965"	"retinoid X receptor binding"	"10/1966"	"17/18337"	1.87549914976628e-06	3.11456102812675e-05	2.16913015589366e-05	"NCOA6/RARB/NSD1/NCOR2/NR0B2/NR1H2/NCOA1/ARID5A/TACC1/PPARG"	10
"MF"	"GO:0050681"	"androgen receptor binding"	"13/1966"	"28/18337"	1.88404447826193e-06	3.11456102812675e-05	2.16913015589366e-05	"PRPF6/SMARCA4/DAXX/FOXH1/NSD1/ZBTB7A/RNF14/PRMT2/TMF1/EP300/PRKCB/TGFB1I1/ARID5A"	13
"MF"	"GO:0005154"	"epidermal growth factor receptor binding"	"14/1966"	"33/18337"	2.87417174027942e-06	4.67826723263943e-05	3.25817039383902e-05	"CBLC/SHC1/EGF/TNK2/SOCS5/SNX4/PLSCR1/FER/ERBB4/BTC/EREG/SNX2/ITGA5/EFEMP1"	14
"MF"	"GO:0002039"	"p53 binding"	"21/1966"	"66/18337"	2.91929095722173e-06	4.67971186778877e-05	3.25917650726509e-05	"BCL2L12/HDAC1/HSPD1/TP63/TRIM24/TP53/SMARCA4/TP73/DAXX/GATA1/TAF1/BRD4/POU4F2/CREBBP/USP7/NTRK3/RCHY1/EP300/TEP1/PLK3/PPP1R13B"	21
"MF"	"GO:0046966"	"thyroid hormone receptor binding"	"13/1966"	"29/18337"	3.0797446406144e-06	4.86323855189558e-05	3.3869933203929e-05	"ZNHIT3/MED1/NCOA3/NCOA6/NSD1/PRMT2/HMGN3/NCOR1/NR0B2/JMJD1C/ARID5A/OASL/TACC1"	13
"MF"	"GO:0042277"	"peptide binding"	"61/1966"	"315/18337"	3.29483684317827e-06	5.12637850012149e-05	3.57025664121485e-05	"SLC7A5/PPIF/LRP8/PTGES/NOLC1/APBA2/RPS6KB2/PPID/AP2M1/CLSTN1/HSP90AB1/TOMM20/ITGA2/NLN/GSTP1/OPRK1/SRP68/RPS6KB1/SLC7A8/IGF1R/GUCY2C/INSR/PPIA/DLGAP3/GRIN1/IPO5/PEX5L/GLP1R/CD209/GRIN2B/LRP1/KPNA3/PFDN5/C2CD2L/CLEC4M/RXRA/PRNP/APBB1/NPR2/PPP3CA/CST3/ITM2B/PIK3R1/FZD4/NFKBIA/TLR1/ITGB2/TREM2/ANG/NPR3/TLR4/TLR2/CRYAB/DHCR24/ITGAM/MME/GHR/PPARG/CD36/ADRB2/EDNRB"	61
"MF"	"GO:0016791"	"phosphatase activity"	"55/1966"	"276/18337"	4.05977593631886e-06	6.22498976902225e-05	4.33538238813608e-05	"CDKN3/PTPRH/CDC25A/TIMM50/DUSP4/PPP4C/DUSP9/PPM1E/DLG1/CDC25C/DUSP12/PDP1/PPP1CA/PGAM5/PPP2R5D/PHPT1/ACP6/PPP1R3B/MTMR2/ENTPD6/SYNJ2/EYA1/DUSP10/PTPRA/SBF1/PTPN5/PTPRJ/PTPN18/CDC14A/CAMK2G/DUSP3/INPP5D/DUSP7/PTP4A1/PTPN12/DUSP16/PPP4R1/DUSP22/PTPN4/PTPRD/PTPN22/PPP2R5A/PPM1F/DUSP5/PPP3CA/PFKFB2/PPM1D/UBASH3B/PTPN6/SACM1L/PTPN13/DUSP1/DUSP6/ACP5/PTPRB"	55
"MF"	"GO:0031072"	"heat shock protein binding"	"31/1966"	"123/18337"	4.18823696938333e-06	6.33022101943937e-05	4.40867049408772e-05	"IRAK1/DNAJA3/HDAC2/PPID/AHSA1/HSP90AB1/CHORDC1/PTGES3/NPAS2/BAK1/TOMM34/KCNJ11/BAX/LIMK1/DAXX/HDAC6/FAF1/ADORA1/FKBP6/SPN/MAPT/CDC37/AHSA2P/BAG3/DNAJA1/BAG1/CDC37L1/AHR/NR3C1/ITGB2/ITGAM"	31
"MF"	"GO:0033549"	"MAP kinase phosphatase activity"	"9/1966"	"15/18337"	5.03548213449789e-06	7.5035776032377e-05	5.22585247464569e-05	"DUSP4/DUSP9/DUSP10/DUSP3/DUSP7/DUSP16/DUSP5/DUSP1/DUSP6"	9
"MF"	"GO:0008013"	"beta-catenin binding"	"24/1966"	"85/18337"	6.21638484354628e-06	9.13463217287773e-05	6.36179735450643e-05	"SLC9A3R1/SOX9/CDH2/CARM1/RUVBL2/CDH1/TBL1XR1/CTNND2/CTNNA2/HDAC6/ESR1/PTPRJ/PSEN1/FOXO4/EP300/VCL/RORA/CTNNA1/FOXO1/NUMB/GJA1/CTNNBIP1/TCF7L2/KLF4"	24
"MF"	"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"14/1966"	"35/18337"	6.61889794872978e-06	9.59286853391248e-05	6.68093520419733e-05	"HDAC1/HDAC2/MTA1/MKKS/CHD4/MTA2/TTC8/PPARA/DMAP1/BBS4/STAT3/TCF7L2/GATA6/PPARG"	14
"MF"	"GO:0030374"	"nuclear receptor coactivator activity"	"18/1966"	"54/18337"	7.07654217207166e-06	0.000101175427270971	7.04634355682811e-05	"CARM1/SS18/MED1/ACTN1/MED14/NCOA3/SLC30A9/RBM14/NCOA6/NCOA7/TMF1/ACTN2/PRKCB/PPARGC1B/NCOA1/PPARGC1A/FGF2/TACC1"	18
"MF"	"GO:0004896"	"cytokine receptor activity"	"26/1966"	"97/18337"	7.3923438097411e-06	0.000104281330009414	7.26265356746494e-05	"IL2RA/IL17RD/IL21R/IL1RL2/IL31RA/IL9R/EPOR/FLT3/GFRA2/IL27RA/GFRA1/IL2RG/IFNAR1/IL2RB/FZD4/IL15RA/IFNGR1/IL4R/IL3RA/CSF3R/IL18RAP/CSF2RB/LIFR/IL7R/IL1RL1/GHR"	26
"MF"	"GO:0001046"	"core promoter sequence-specific DNA binding"	"15/1966"	"40/18337"	7.97719282400178e-06	0.000111050921155183	7.73412046648372e-05	"MMP12/HDAC1/STAT1/H2AZ1/RUVBL2/TBPL1/TP53/SMARCA4/UBTF/POU2F1/ZBTB17/TAF1/BAZ2A/TAF1C/NR3C1"	15
"MF"	"GO:0008066"	"glutamate receptor activity"	"12/1966"	"27/18337"	8.28617176953599e-06	0.000112394483745757	7.82769262979109e-05	"GRIN2D/GRIN3A/GRIN1/GRM5/GRM4/GRM2/GRID2/GRIK1/GRIN2C/GRM1/GRIN2B/PTK2B"	12
"MF"	"GO:0046875"	"ephrin receptor binding"	"12/1966"	"27/18337"	8.28617176953599e-06	0.000112394483745757	7.82769262979109e-05	"EFNA4/CDK5R1/SHC1/EPHA7/SRC/NCK1/PIK3CG/CRK/CHN1/LYN/FYN/EFNB2"	12
"MF"	"GO:0042578"	"phosphoric ester hydrolase activity"	"67/1966"	"367/18337"	8.97366595409559e-06	0.000120178969359913	8.36984166271408e-05	"CDKN3/PTPRH/CDC25A/TIMM50/DUSP4/PPP4C/DUSP9/APEX1/PPM1E/DLG1/CDC25C/DUSP12/PDP1/PPP1CA/PGAM5/PPP2R5D/PHPT1/ACP6/PPP1R3B/MTMR2/ENTPD6/SYNJ2/CNP/EYA1/PLCB1/DUSP10/PDE6G/PTPRA/SBF1/CASR/PTPN5/PTPRJ/PTPN18/CDC14A/CAMK2G/DUSP3/PLCB2/INPP5D/PLCE1/DUSP7/PTP4A1/PTPN12/DUSP16/PPP4R1/PLCG2/CHRM1/DUSP22/PTPN4/PTPRD/PTPN22/PPP2R5A/PPM1F/DUSP5/PPP3CA/PFKFB2/PPM1D/PLCL2/PDE3B/UBASH3B/PTPN6/SACM1L/PTPN13/HMOX1/DUSP1/DUSP6/ACP5/PTPRB"	67
"MF"	"GO:0008022"	"protein C-terminus binding"	"40/1966"	"185/18337"	1.12094483577472e-05	0.000147461449609486	0.000102699248558989	"MSH2/RAD51/COIL/DLG1/PHB2/HRAS/SH3GL1/GPSM2/CDK7/MDC1/VTA1/KCNJ11/ERCC2/YWHAQ/TERT/DYNLL1/DYNLT1/ERCC3/PRDX3/CSK/SRC/NCL/DAPK3/EPB41/TOP2B/SNX17/USP7/KPNA3/EP300/ATXN1/PTK2B/DST/MYO1C/EZR/PPP1R9A/YAP1/JAK2/NCF2/ZBTB16/PPARG"	40
"MF"	"GO:0030331"	"estrogen receptor binding"	"15/1966"	"41/18337"	1.13378420825642e-05	0.000147461449609486	0.000102699248558989	"PPID/PHB2/MED1/CNOT1/NCOA6/NSD1/SRC/ESR1/PRMT2/PPARGC1B/NCOA1/PPARGC1A/ARID5A/TACC1/PPARG"	15
"MF"	"GO:0003684"	"damaged DNA binding"	"20/1966"	"66/18337"	1.14289592324933e-05	0.000147461449609486	0.000102699248558989	"FEN1/FANCG/MSH2/BRCA1/RPA3/MSH6/APEX1/HMGB2/TP63/CUL4B/POLB/ERCC2/NBN/ERCC3/WRN/CREBBP/EP300/XPA/XPC/CRY2"	20
"MF"	"GO:0001221"	"transcription coregulator binding"	"19/1966"	"61/18337"	1.21226232551732e-05	0.000154526932577991	0.000107619990851252	"EED/CDC5L/TERT/MTF2/HDAC3/VGLL4/TEAD2/HDAC6/ZBTB17/PPARA/ESR1/ZBTB7A/RORA/FOXO1/PER2/AHR/THRB/PGR/KLF4"	19
"MF"	"GO:0004407"	"histone deacetylase activity"	"10/1966"	"20/18337"	1.31482957722643e-05	0.000159027962212193	0.00011075472445382	"HDAC1/HDAC2/SUDS3/MTA2/HDAC3/HDAC10/HDAC6/HDAC11/HDAC5/HDAC4"	10
"MF"	"GO:0031690"	"adrenergic receptor binding"	"10/1966"	"20/18337"	1.31482957722643e-05	0.000159027962212193	0.00011075472445382	"UCHL1/SLC9A3R1/SH3GL1/GNAS/AKAP5/MAGI2/SAV1/RAPGEF2/ARRB2/ADRB1"	10
"MF"	"GO:0035014"	"phosphatidylinositol 3-kinase regulator activity"	"10/1966"	"20/18337"	1.31482957722643e-05	0.000159027962212193	0.00011075472445382	"PIK3R2/AGAP2/SOCS5/PIK3R5/PIK3R3/PIK3R1/CISH/SOCS3/SOCS2/KLF4"	10
"MF"	"GO:0106306"	"protein serine phosphatase activity"	"21/1966"	"72/18337"	1.34416556929564e-05	0.000159027962212193	0.00011075472445382	"CDKN3/DUSP4/PPP4C/DUSP9/PPM1E/DUSP12/PPP1CA/PGAM5/EYA1/DUSP10/CDC14A/DUSP3/DUSP7/DUSP16/DUSP22/PPM1F/DUSP5/PPP3CA/PPM1D/DUSP1/DUSP6"	21
"MF"	"GO:0106307"	"protein threonine phosphatase activity"	"21/1966"	"72/18337"	1.34416556929564e-05	0.000159027962212193	0.00011075472445382	"CDKN3/DUSP4/PPP4C/DUSP9/PPM1E/DUSP12/PPP1CA/PGAM5/EYA1/DUSP10/CDC14A/DUSP3/DUSP7/DUSP16/DUSP22/PPM1F/DUSP5/PPP3CA/PPM1D/DUSP1/DUSP6"	21
"MF"	"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	"8/1966"	"13/18337"	1.3490402786257e-05	0.000159027962212193	0.00011075472445382	"DUSP4/DUSP9/DUSP10/DUSP7/DUSP16/DUSP5/DUSP1/DUSP6"	8
"MF"	"GO:0030165"	"PDZ domain binding"	"23/1966"	"83/18337"	1.35278984868595e-05	0.000159027962212193	0.00011075472445382	"SLC9A3R1/RPS6KB1/MAP2K2/EXOC4/LIN7B/KCNJ4/GRID2/SLC34A1/ATP2B2/PSEN1/GNG5/ATP2B1/KIDINS220/FZD1/PLEKHA1/LPAR1/TAMALIN/FZD4/GJA1/ARHGAP29/RAPGEF2/ADRB1/CFTR"	23
"MF"	"GO:0031078"	"histone deacetylase activity (H3-K14 specific)"	"7/1966"	"10/18337"	1.44250850028783e-05	0.000165888477533101	0.000115532717414357	"HDAC1/HDAC2/HDAC3/HDAC6/HDAC11/HDAC5/HDAC4"	7
"MF"	"GO:0032041"	"NAD-dependent histone deacetylase activity (H3-K14 specific)"	"7/1966"	"10/18337"	1.44250850028783e-05	0.000165888477533101	0.000115532717414357	"HDAC1/HDAC2/HDAC3/HDAC6/HDAC11/HDAC5/HDAC4"	7
